1.7299e+07,8.6583e+09,8.6583e+09
5.7463e+06,2.8763e+09,2.8763e+09
8.635e+06,4.3229e+09,4.3229e+09
1.1879e+07,5.9471e+09,5.9471e+09
7.0405e+06,3.5241e+09,3.5241e+09
2.0269e+07,1.0146e+10,1.0146e+10
6.7447e+06,3.3762e+09,3.3762e+09
8.1602e+06,4.0852e+09,4.0852e+09
2.15e+07,1.0762e+10,1.0762e+10
6.0248e+06,3.0158e+09,3.0158e+09
1.9716e+06,9.8669e+08,9.8669e+08
8.6729e+06,4.3418e+09,4.3418e+09
8.5242e+06,4.2675e+09,4.2675e+09
4.5423e+05,2.2734e+08,2.2734e+08
8.3312e+06,4.1709e+09,4.1709e+09
1.2562e+07,6.2885e+09,6.2885e+09
2.0108e+06,1.0063e+09,1.0063e+09
9.8853e+06,4.9487e+09,4.9487e+09
1.9483e+07,9.752e+09,9.752e+09
5.2968e+06,2.6511e+09,2.6511e+09
1.1945e+07,5.9801e+09,5.9801e+09
3.6694e+06,1.8368e+09,1.8368e+09
1.6898e+07,8.4578e+09,8.4578e+09
1.0011e+06,5.0091e+08,5.0091e+08
6.6543e+06,3.3311e+09,3.3311e+09
1.5954e+06,7.9832e+08,7.9832e+08
1.8558e+07,9.2884e+09,9.2884e+09
3.1067e+06,1.5551e+09,1.5551e+09
2.1447e+07,1.0735e+10,1.0735e+10
2.072e+07,1.0371e+10,1.0371e+10
5.9501e+06,2.9783e+09,2.9783e+09
6.8047e+06,3.4061e+09,3.4061e+09
1.5441e+07,7.7289e+09,7.7289e+09
1.1279e+06,5.6443e+08,5.6443e+08
9.8828e+06,4.9475e+09,4.9475e+09
1.1156e+07,5.5851e+09,5.5851e+09
2.1155e+07,1.0589e+10,1.0589e+10
1.5383e+06,7.6989e+08,7.6989e+08
1.5446e+07,7.7312e+09,7.7312e+09
1.8068e+07,9.0431e+09,9.0431e+09
1.4767e+07,7.3913e+09,7.3913e+09
2.0737e+07,1.0379e+10,1.0379e+10
4.6091e+06,2.307e+09,2.307e+09
1.0415e+07,5.2135e+09,5.2136e+09
1.9991e+07,1.0007e+10,1.0007e+10
1.015e+07,5.0813e+09,5.0813e+09
1.3016e+07,6.5154e+09,6.5154e+09
6.6013e+05,3.3033e+08,3.3033e+08
8.2162e+06,4.1132e+09,4.1132e+09
1.4366e+07,7.1909e+09,7.1909e+09
1.0742e+07,5.3773e+09,5.3773e+09
9.24e+05,4.6253e+08,4.6253e+08
3.1241e+06,1.5638e+09,1.5638e+09
6.9683e+06,3.488e+09,3.488e+09
1.3771e+07,6.8933e+09,6.8933e+09
1.7767e+07,8.8928e+09,8.8928e+09
3.2566e+06,1.6301e+09,1.6301e+09
3.4334e+06,1.7187e+09,1.7187e+09
1.968e+07,9.8508e+09,9.8508e+09
1.1845e+07,5.93e+09,5.93e+09
7.7172e+06,3.8632e+09,3.8632e+09
1.7058e+07,8.5377e+09,8.5377e+09
1.6587e+07,8.3025e+09,8.3025e+09
1.317e+07,6.5925e+09,6.5925e+09
7.0912e+06,3.5495e+09,3.5495e+09
5.6088e+06,2.8075e+09,2.8075e+09
1.7564e+07,8.7913e+09,8.7913e+09
9.8105e+06,4.9113e+09,4.9113e+09
1.0058e+07,5.0354e+09,5.0354e+09
2.4234e+06,1.213e+09,1.213e+09
1.5029e+07,7.5228e+09,7.5228e+09
1.9938e+07,9.9799e+09,9.9799e+09
3.5005e+06,1.7523e+09,1.7523e+09
1.336e+07,6.6873e+09,6.6873e+09
1.4605e+07,7.31e+09,7.31e+09
2.1134e+06,1.0577e+09,1.0577e+09
7.8678e+06,3.9386e+09,3.9386e+09
1.6666e+07,8.3419e+09,8.3419e+09
4.3983e+06,2.2017e+09,2.2017e+09
2.0841e+07,1.0431e+10,1.0431e+10
1.287e+07,6.4424e+09,6.4424e+09
2.0946e+07,1.0484e+10,1.0484e+10
1.5217e+07,7.6164e+09,7.6164e+09
1.6257e+07,8.1374e+09,8.1374e+09
4.4499e+06,2.2276e+09,2.2276e+09
4.4834e+06,2.2444e+09,2.2444e+09
1.0277e+07,5.1447e+09,5.1447e+09
1.5617e+07,7.8169e+09,7.8169e+09
1.646e+07,8.2389e+09,8.2389e+09
4.1734e+06,2.0891e+09,2.0891e+09
7.595e+06,3.8017e+09,3.8017e+09
2.1926e+07,1.0975e+10,1.0975e+10
1.4618e+07,7.3169e+09,7.317e+09
1.4925e+07,7.4706e+09,7.4706e+09
8.0957e+06,4.0529e+09,4.0529e+09
1.7968e+07,8.9931e+09,8.9932e+09
1.8266e+05,9.1376e+07,9.1376e+07
1.1814e+07,5.9146e+09,5.9146e+09
6.483e+05,3.2441e+08,3.2441e+08
2.0299e+07,1.016e+10,1.016e+10
3.806e+06,1.9053e+09,1.9053e+09
8.4737e+06,4.2422e+09,4.2422e+09
2.6404e+06,1.3217e+09,1.3217e+09
5.9808e+06,2.9937e+09,2.9937e+09
6.4849e+06,3.2461e+09,3.2461e+09
3.7022e+06,1.8532e+09,1.8532e+09
3.8019e+06,1.9032e+09,1.9032e+09
1.671e+06,8.3619e+08,8.3619e+08
1.7871e+07,8.9446e+09,8.9446e+09
1.2419e+07,6.2172e+09,6.2172e+09
1.532e+07,7.6682e+09,7.6682e+09
2.0869e+07,1.0446e+10,1.0446e+10
1.0999e+06,5.5036e+08,5.5036e+08
1.1481e+07,5.7477e+09,5.7477e+09
6.8337e+05,3.4199e+08,3.4199e+08
1.118e+07,5.5967e+09,5.5967e+09
1.158e+07,5.7972e+09,5.7972e+09
6.6935e+06,3.3507e+09,3.3507e+09
5.6256e+06,2.816e+09,2.816e+09
1.7144e+07,8.581e+09,8.581e+09
1.3547e+06,6.7792e+08,6.7792e+08
1.8702e+07,9.3606e+09,9.3606e+09
1.3526e+07,6.7706e+09,6.7706e+09
1.7575e+06,8.7943e+08,8.7943e+08
1.9496e+07,9.7586e+09,9.7586e+09
2.8147e+06,1.4088e+09,1.4088e+09
2.5022e+06,1.2525e+09,1.2525e+09
1.4963e+07,7.4897e+09,7.4897e+09
1.3838e+07,6.9266e+09,6.9266e+09
5.7586e+06,2.8824e+09,2.8824e+09
2.0708e+07,1.0365e+10,1.0365e+10
1.8073e+07,9.0454e+09,9.0454e+09
7.7909e+05,3.8999e+08,3.8999e+08
1.7608e+07,8.8133e+09,8.8133e+09
1.7109e+07,8.5633e+09,8.5633e+09
7.9037e+06,3.9566e+09,3.9566e+09
1.6323e+07,8.1704e+09,8.1704e+09
1.275e+07,6.3824e+09,6.3824e+09
7.6746e+06,3.8417e+09,3.8417e+09
8.7341e+06,4.3724e+09,4.3724e+09
2.9576e+06,1.4804e+09,1.4804e+09
1.7403e+07,8.7106e+09,8.7106e+09
6.2485e+06,3.1277e+09,3.1277e+09
1.938e+07,9.7003e+09,9.7003e+09
1.6646e+07,8.332e+09,8.332e+09
1.5161e+07,7.5886e+09,7.5886e+09
1.3036e+07,6.5253e+09,6.5253e+09
1.2401e+06,6.206e+08,6.206e+08
1.4165e+07,7.0899e+09,7.0899e+09
2.7727e+06,1.3878e+09,1.3878e+09
2.6822e+06,1.3425e+09,1.3425e+09
1.2591e+07,6.3029e+09,6.3029e+09
2.1941e+07,1.0983e+10,1.0983e+10
1.5996e+07,8.0064e+09,8.0064e+09
3.1048e+06,1.5541e+09,1.5541e+09
7.1484e+06,3.5782e+09,3.5782e+09
4.6601e+06,2.3325e+09,2.3325e+09
1.172e+07,5.8671e+09,5.8671e+09
6.0169e+06,3.0119e+09,3.0119e+09
9.5038e+06,4.7577e+09,4.7577e+09
8.3353e+06,4.1729e+09,4.1729e+09
1.2054e+07,6.0344e+09,6.0344e+09
1.5225e+07,7.6205e+09,7.6205e+09
1.2549e+06,6.2795e+08,6.2795e+08
1.4446e+07,7.2305e+09,7.2305e+09
1.9961e+07,9.9913e+09,9.9913e+09
1.586e+07,7.9383e+09,7.9383e+09
2.0179e+07,1.0101e+10,1.0101e+10
1.5742e+07,7.8793e+09,7.8793e+09
1.0693e+07,5.3529e+09,5.3529e+09
1.2864e+07,6.4394e+09,6.4394e+09
7.922e+05,3.9657e+08,3.9657e+08
2.0268e+07,1.0145e+10,1.0145e+10
1.1973e+07,5.994e+09,5.994e+09
7.7969e+06,3.9031e+09,3.9031e+09
6.2677e+06,3.1373e+09,3.1373e+09
1.7236e+07,8.6269e+09,8.6269e+09
1.0796e+07,5.4047e+09,5.4047e+09
1.4653e+07,7.3343e+09,7.3343e+09
1.0517e+07,5.2648e+09,5.2648e+09
4.9206e+06,2.4632e+09,2.4632e+09
9.235e+06,4.6233e+09,4.6233e+09
5.2372e+05,2.6207e+08,2.6207e+08
9.6567e+06,4.8342e+09,4.8342e+09
1.4255e+06,7.1342e+08,7.1342e+08
1.3917e+07,6.9659e+09,6.9659e+09
1.1166e+07,5.5896e+09,5.5896e+09
1.3077e+07,6.546e+09,6.546e+09
1.8507e+07,9.263e+09,9.263e+09
1.5132e+07,7.5738e+09,7.5738e+09
1.2419e+07,6.2168e+09,6.2168e+09
2.1268e+07,1.0645e+10,1.0645e+10
6.4119e+06,3.2096e+09,3.2096e+09
2.0565e+07,1.0293e+10,1.0293e+10
1.9312e+07,9.6662e+09,9.6662e+09
3.7769e+05,1.8897e+08,1.8897e+08
1.9084e+07,9.5519e+09,9.552e+09
6.4869e+06,3.2472e+09,3.2472e+09
1.1804e+07,5.9095e+09,5.9095e+09
3.5248e+06,1.7645e+09,1.7645e+09
1.2458e+05,6.2319e+07,6.2319e+07
1.8331e+07,9.1749e+09,9.1749e+09
1.8455e+07,9.2369e+09,9.2369e+09
1.7543e+07,8.7806e+09,8.7806e+09
1.8381e+07,9.1999e+09,9.1999e+09
3.6582e+06,1.8312e+09,1.8312e+09
1.6924e+07,8.4709e+09,8.4709e+09
1.8664e+07,9.342e+09,9.342e+09
1.4623e+07,7.3192e+09,7.3192e+09
1.0245e+07,5.1285e+09,5.1285e+09
2.0179e+07,1.0101e+10,1.0101e+10
6.9562e+06,3.482e+09,3.482e+09
1.9608e+07,9.8149e+09,9.8149e+09
1.6033e+07,8.0253e+09,8.0253e+09
1.1359e+07,5.6864e+09,5.6864e+09
1.9598e+06,9.8078e+08,9.8078e+08
1.6551e+07,8.2846e+09,8.2846e+09
1.1897e+07,5.9564e+09,5.9564e+09
7.9167e+06,3.9631e+09,3.9631e+09
2.4097e+06,1.2061e+09,1.2061e+09
6.5321e+06,3.2698e+09,3.2698e+09
1.5245e+07,7.6307e+09,7.6307e+09
3.7139e+05,1.8581e+08,1.8581e+08
1.3395e+07,6.705e+09,6.705e+09
6.6874e+06,3.3476e+09,3.3476e+09
2.7068e+06,1.3548e+09,1.3548e+09
1.6265e+07,8.1414e+09,8.1414e+09
1.6409e+07,8.2131e+09,8.2131e+09
1.6106e+07,8.0616e+09,8.0616e+09
9.1665e+06,4.589e+09,4.589e+09
4.9183e+06,2.462e+09,2.462e+09
7.848e+06,3.9287e+09,3.9287e+09
1.2011e+07,6.0129e+09,6.0129e+09
1.091e+07,5.4614e+09,5.4614e+09
1.0987e+07,5.5001e+09,5.5001e+09
2.0017e+07,1.0019e+10,1.0019e+10
1.1483e+07,5.7485e+09,5.7485e+09
1.7934e+07,8.9762e+09,8.9762e+09
2.1297e+07,1.066e+10,1.066e+10
1.623e+07,8.1235e+09,8.1235e+09
1.6952e+07,8.485e+09,8.485e+09
9.1306e+06,4.571e+09,4.571e+09
1.6943e+06,8.4788e+08,8.4788e+08
1.1619e+07,5.8169e+09,5.8169e+09
1.3936e+07,6.9757e+09,6.9757e+09
7.2674e+06,3.6378e+09,3.6378e+09
1.7341e+07,8.6796e+09,8.6796e+09
5.4304e+06,2.7181e+09,2.7181e+09
6.8486e+06,3.4281e+09,3.4281e+09
2.0483e+07,1.0253e+10,1.0253e+10
1.1839e+07,5.927e+09,5.927e+09
6.1397e+06,3.0733e+09,3.0733e+09
4.2423e+06,2.1236e+09,2.1236e+09
4.1727e+06,2.0888e+09,2.0888e+09
1.2568e+07,6.2913e+09,6.2913e+09
1.3153e+07,6.584e+09,6.584e+09
7.8258e+06,3.9176e+09,3.9176e+09
1.5569e+06,7.7914e+08,7.7914e+08
1.8718e+07,9.3686e+09,9.3686e+09
7.9049e+06,3.9572e+09,3.9572e+09
2.0695e+07,1.0358e+10,1.0358e+10
1.5978e+07,7.9973e+09,7.9973e+09
1.4856e+07,7.4358e+09,7.4358e+09
6.5678e+05,3.2866e+08,3.2866e+08
2.061e+07,1.0316e+10,1.0316e+10
1.5836e+07,7.9266e+09,7.9266e+09
1.4422e+07,7.2184e+09,7.2184e+09
1.4053e+07,7.0341e+09,7.0341e+09
1.1823e+07,5.9191e+09,5.9191e+09
1.41e+07,7.0574e+09,7.0574e+09
2.0474e+07,1.0248e+10,1.0248e+10
8.4886e+06,4.2497e+09,4.2497e+09
1.5045e+07,7.5306e+09,7.5306e+09
1.6614e+07,8.3159e+09,8.3159e+09
9.6761e+06,4.8439e+09,4.8439e+09
6.4488e+06,3.2281e+09,3.2281e+09
2.7661e+06,1.3845e+09,1.3845e+09
1.6393e+07,8.2056e+09,8.2056e+09
7.5489e+06,3.7787e+09,3.7787e+09
2.0993e+07,1.0508e+10,1.0508e+10
2.3262e+06,1.1642e+09,1.1642e+09
1.075e+07,5.3813e+09,5.3813e+09
7.82e+06,3.9146e+09,3.9146e+09
1.2561e+06,6.2854e+08,6.2854e+08
1.7801e+07,8.9096e+09,8.9096e+09
1.1736e+07,5.8755e+09,5.8755e+09
5.0328e+06,2.5193e+09,2.5193e+09
4.892e+06,2.4488e+09,2.4488e+09
1.6432e+07,8.2251e+09,8.2251e+09
4.6309e+06,2.318e+09,2.318e+09
8.0558e+06,4.0329e+09,4.0329e+09
7.343e+06,3.6757e+09,3.6757e+09
3.8223e+06,1.9134e+09,1.9134e+09
5.7338e+06,2.8701e+09,2.8701e+09
2.8921e+06,1.4476e+09,1.4476e+09
1.1089e+07,5.5512e+09,5.5512e+09
1.9396e+07,9.7085e+09,9.7085e+09
5.4669e+06,2.7365e+09,2.7365e+09
7.1016e+06,3.5546e+09,3.5546e+09
1.7057e+07,8.5376e+09,8.5376e+09
2.7422e+05,1.3734e+08,1.3734e+08
1.3055e+06,6.5326e+08,6.5326e+08
4.9923e+06,2.499e+09,2.499e+09
1.0578e+07,5.2955e+09,5.2955e+09
1.9494e+07,9.7578e+09,9.7578e+09
1.8338e+07,9.178e+09,9.178e+09
4.4605e+06,2.2329e+09,2.2329e+09
1.2818e+07,6.4162e+09,6.4162e+09
7.1834e+06,3.5957e+09,3.5957e+09
8.1451e+06,4.0777e+09,4.0777e+09
1.0589e+07,5.3012e+09,5.3012e+09
1.7884e+07,8.951e+09,8.951e+09
7.561e+06,3.7847e+09,3.7847e+09
1.1408e+07,5.711e+09,5.711e+09
1.1478e+07,5.746e+09,5.746e+09
1.0935e+07,5.4739e+09,5.4739e+09
1.5011e+07,7.5135e+09,7.5135e+09
3.7736e+06,1.889e+09,1.889e+09
2.3477e+06,1.175e+09,1.175e+09
1.051e+07,5.2614e+09,5.2614e+09
1.1754e+07,5.8844e+09,5.8844e+09
7.3613e+06,3.6849e+09,3.6849e+09
3.4378e+06,1.7209e+09,1.7209e+09
1.2525e+07,6.2699e+09,6.2699e+09
9.7819e+06,4.897e+09,4.897e+09
1.1686e+07,5.8506e+09,5.8506e+09
1.6648e+07,8.3331e+09,8.3331e+09
1.4424e+07,7.2196e+09,7.2196e+09
1.4733e+07,7.3742e+09,7.3742e+09
2.623e+06,1.3129e+09,1.3129e+09
1.0559e+06,5.2832e+08,5.2832e+08
1.1246e+07,5.6296e+09,5.6296e+09
1.7398e+07,8.7079e+09,8.7079e+09
1.9939e+07,9.9805e+09,9.9805e+09
1.6517e+07,8.2673e+09,8.2673e+09
1.7038e+07,8.528e+09,8.528e+09
7.8982e+06,3.9539e+09,3.9539e+09
29844,1.4946e+07,1.4947e+07
3.149e+06,1.5762e+09,1.5762e+09
2.221e+06,1.1115e+09,1.1115e+09
6.7975e+06,3.4025e+09,3.4025e+09
1.8358e+07,9.1881e+09,9.1881e+09
7.7664e+06,3.8878e+09,3.8878e+09
4.8529e+06,2.4293e+09,2.4293e+09
4.2473e+06,2.1261e+09,2.1261e+09
7.3119e+06,3.6601e+09,3.6601e+09
2.0994e+07,1.0508e+10,1.0508e+10
2.1249e+07,1.0636e+10,1.0636e+10
1.0124e+05,5.0659e+07,5.0659e+07
1.3392e+06,6.7024e+08,6.7024e+08
1.6753e+07,8.3856e+09,8.3856e+09
1.643e+07,8.2238e+09,8.2238e+09
1.3493e+07,6.754e+09,6.754e+09
1.4594e+07,7.3046e+09,7.3046e+09
1.4943e+07,7.4794e+09,7.4794e+09
1.3845e+07,6.9301e+09,6.9301e+09
9.7414e+06,4.8766e+09,4.8766e+09
8.0916e+06,4.0508e+09,4.0508e+09
1.1575e+07,5.7949e+09,5.7949e+09
1.7413e+07,8.7156e+09,8.7156e+09
4.7725e+06,2.389e+09,2.389e+09
1.0696e+07,5.3545e+09,5.3545e+09
1.5025e+07,7.5205e+09,7.5205e+09
1.1012e+07,5.513e+09,5.513e+09
1.5597e+07,7.807e+09,7.807e+09
1.0012e+07,5.0121e+09,5.0121e+09
1.4722e+07,7.3686e+09,7.3686e+09
1.7265e+06,8.6392e+08,8.6392e+08
4.2241e+06,2.1145e+09,2.1145e+09
6.0082e+06,3.0075e+09,3.0075e+09
2.2276e+06,1.1148e+09,1.1148e+09
1.903e+07,9.5252e+09,9.5252e+09
1.1341e+07,5.6776e+09,5.6776e+09
3.7412e+05,1.8718e+08,1.8718e+08
1.31e+07,6.5574e+09,6.5574e+09
9.2525e+06,4.632e+09,4.632e+09
4.8901e+06,2.4479e+09,2.4479e+09
1.6659e+07,8.3387e+09,8.3387e+09
1.5301e+07,7.6588e+09,7.6588e+09
1.9449e+07,9.7348e+09,9.7348e+09
2.0187e+07,1.0105e+10,1.0105e+10
1.1444e+07,5.7292e+09,5.7292e+09
1.4009e+06,7.0106e+08,7.0106e+08
9.0894e+05,4.5496e+08,4.5496e+08
1.4491e+07,7.2529e+09,7.2529e+09
1.4461e+07,7.2381e+09,7.2381e+09
1.924e+07,9.6302e+09,9.6302e+09
1.0922e+07,5.4676e+09,5.4676e+09
1.5155e+07,7.5854e+09,7.5854e+09
1.2249e+07,6.1319e+09,6.1319e+09
1.4032e+07,7.0235e+09,7.0235e+09
3.2606e+06,1.6321e+09,1.6321e+09
1.3241e+07,6.6279e+09,6.6279e+09
5.3708e+06,2.6882e+09,2.6882e+09
7.4498e+06,3.7291e+09,3.7291e+09
2.0035e+07,1.0029e+10,1.0029e+10
2.0819e+07,1.0421e+10,1.0421e+10
1.2237e+07,6.1258e+09,6.1258e+09
4.8479e+06,2.4268e+09,2.4268e+09
2.1997e+07,1.101e+10,1.101e+10
9.0508e+06,4.531e+09,4.531e+09
4.4718e+06,2.2385e+09,2.2385e+09
5.8606e+06,2.9334e+09,2.9334e+09
2.3479e+06,1.1751e+09,1.1751e+09
2.905e+06,1.4541e+09,1.4541e+09
1.0678e+07,5.3456e+09,5.3456e+09
1.2149e+06,6.0798e+08,6.0798e+08
2.1638e+07,1.0831e+10,1.0831e+10
8.9106e+06,4.4608e+09,4.4608e+09
8.3942e+06,4.2024e+09,4.2024e+09
1.3682e+07,6.8485e+09,6.8485e+09
7.1571e+06,3.5825e+09,3.5825e+09
4.4716e+06,2.2384e+09,2.2384e+09
1.0296e+07,5.1541e+09,5.1541e+09
1.9297e+07,9.6591e+09,9.6591e+09
1.2708e+07,6.3611e+09,6.3611e+09
7.9262e+06,3.9679e+09,3.9679e+09
1.4908e+07,7.4621e+09,7.4621e+09
2.0675e+07,1.0349e+10,1.0349e+10
1.7428e+07,8.7229e+09,8.7229e+09
8.7164e+06,4.3635e+09,4.3635e+09
1.462e+07,7.3176e+09,7.3176e+09
8.2569e+06,4.1336e+09,4.1336e+09
5.3774e+06,2.6915e+09,2.6915e+09
1.1812e+07,5.9136e+09,5.9136e+09
1.85e+06,9.2571e+08,9.2571e+08
1.1405e+07,5.7093e+09,5.7093e+09
5.5013e+06,2.7537e+09,2.7537e+09
8.7064e+05,4.3581e+08,4.3581e+08
1.7168e+07,8.5933e+09,8.5933e+09
1.3005e+07,6.5098e+09,6.5098e+09
3.2339e+06,1.6187e+09,1.6187e+09
1.2156e+07,6.0853e+09,6.0853e+09
1.5236e+07,7.6259e+09,7.6259e+09
1.851e+07,9.2646e+09,9.2646e+09
1.5343e+06,7.679e+08,7.679e+08
1.7261e+07,8.6394e+09,8.6394e+09
2.1999e+07,1.1012e+10,1.1012e+10
1.598e+07,7.9987e+09,7.9987e+09
1.737e+07,8.6941e+09,8.6941e+09
1.3011e+07,6.5127e+09,6.5127e+09
2.7289e+06,1.3659e+09,1.3659e+09
2.0415e+07,1.0218e+10,1.0218e+10
8.7192e+06,4.3649e+09,4.3649e+09
2.1783e+07,1.0903e+10,1.0903e+10
1.1934e+07,5.9746e+09,5.9746e+09
2.0207e+07,1.0115e+10,1.0115e+10
8.3526e+06,4.1815e+09,4.1815e+09
1.8114e+07,9.066e+09,9.066e+09
8.946e+05,4.4779e+08,4.4779e+08
1.7646e+07,8.8321e+09,8.8321e+09
1.2154e+07,6.0846e+09,6.0846e+09
2.0774e+07,1.0398e+10,1.0398e+10
1.9163e+06,9.5897e+08,9.5897e+08
2.0468e+07,1.0245e+10,1.0245e+10
1.4575e+07,7.2953e+09,7.2953e+09
1.5954e+07,7.9854e+09,7.9854e+09
4.8e+06,2.4028e+09,2.4028e+09
4.509e+05,2.2568e+08,2.2568e+08
8.0535e+06,4.0318e+09,4.0318e+09
9.5471e+06,4.7794e+09,4.7794e+09
1.6645e+07,8.3316e+09,8.3316e+09
1.9033e+07,9.5268e+09,9.5268e+09
1.7953e+07,8.9856e+09,8.9856e+09
1.0167e+07,5.0897e+09,5.0897e+09
1.9417e+07,9.7189e+09,9.7189e+09
9.23e+06,4.6207e+09,4.6208e+09
1.9808e+07,9.9147e+09,9.9147e+09
1.5709e+07,7.8628e+09,7.8628e+09
5.6547e+06,2.8306e+09,2.8306e+09
1.9028e+07,9.5239e+09,9.5239e+09
5.0194e+06,2.5126e+09,2.5126e+09
1.0221e+07,5.1164e+09,5.1164e+09
1.4506e+07,7.2609e+09,7.2609e+09
1.7788e+07,8.9033e+09,8.9033e+09
4.5405e+06,2.2729e+09,2.2729e+09
5.4722e+06,2.7392e+09,2.7392e+09
7.679e+06,3.844e+09,3.844e+09
6.0134e+06,3.0101e+09,3.0101e+09
1.1395e+07,5.7047e+09,5.7047e+09
5.0589e+06,2.5323e+09,2.5323e+09
8.0371e+06,4.0235e+09,4.0235e+09
5.0406e+06,2.5231e+09,2.5231e+09
2.0018e+07,1.002e+10,1.002e+10
1.9307e+07,9.664e+09,9.664e+09
2.1954e+07,1.0989e+10,1.0989e+10
4.1503e+06,2.0775e+09,2.0775e+09
1.8701e+07,9.3602e+09,9.3602e+09
8.6978e+06,4.3543e+09,4.3543e+09
1.4388e+07,7.2017e+09,7.2017e+09
6.1624e+06,3.0846e+09,3.0846e+09
2.0627e+07,1.0324e+10,1.0324e+10
5.5554e+06,2.7808e+09,2.7808e+09
1.9756e+07,9.8889e+09,9.8889e+09
9.062e+06,4.5367e+09,4.5367e+09
1.5462e+07,7.7391e+09,7.7391e+09
1.9489e+07,9.7549e+09,9.7549e+09
2.1174e+07,1.0598e+10,1.0598e+10
3.944e+06,1.9743e+09,1.9743e+09
4.9427e+06,2.4743e+09,2.4743e+09
1.6769e+07,8.3935e+09,8.3935e+09
7.3578e+06,3.6831e+09,3.6831e+09
1.557e+07,7.7934e+09,7.7934e+09
2.0121e+07,1.0072e+10,1.0072e+10
3.5061e+06,1.7551e+09,1.7551e+09
1.867e+07,9.3446e+09,9.3446e+09
1.4491e+07,7.2531e+09,7.2531e+09
9.8963e+06,4.9543e+09,4.9543e+09
1.5514e+07,7.7654e+09,7.7654e+09
4.7128e+06,2.3591e+09,2.3591e+09
2.0299e+07,1.016e+10,1.016e+10
3.8992e+06,1.9519e+09,1.9519e+09
8.7466e+06,4.3786e+09,4.3786e+09
9.8365e+05,4.9224e+08,4.9224e+08
1.288e+07,6.4474e+09,6.4474e+09
1.8398e+07,9.2081e+09,9.2081e+09
7.9595e+06,3.9846e+09,3.9846e+09
1.4784e+07,7.4e+09,7.4e+09
1.8761e+07,9.3904e+09,9.3904e+09
3.305e+06,1.6544e+09,1.6544e+09
2.0441e+07,1.0232e+10,1.0232e+10
1.2671e+06,6.3408e+08,6.3408e+08
1.7075e+07,8.5463e+09,8.5463e+09
1.5648e+06,7.8306e+08,7.8306e+08
