82162,41132,41132
143660,71909,71909
107420,53773,53773
9240,4626,4626
31241,15638,15638
69683,34880,34880
137710,68933,68933
177670,88928,88928
32566,16301,16301
34334,17187,17187
196800,98508,98508
118450,59300,59300
77172,38632,38632
170580,85377,85377
165870,83025,83025
131700,65925,65925
70912,35495,35495
56088,28075,28075
175640,87913,87913
98105,49113,49113
100580,50354,50354
24234,12130,12130
150290,75228,75228
199380,99799,99799
35005,17523,17523
133600,66873,66873
146050,73100,73100
21134,10577,10577
78678,39386,39386
166660,83419,83419
43983,22017,22017
208410,104310,104310
128700,64424,64424
209460,104840,104840
152170,76164,76164
162570,81374,81374
44499,22276,22276
44834,22444,22444
102770,51447,51447
156170,78169,78169
164600,82389,82389
41734,20891,20891
75950,38017,38017
219260,109750,109750
146180,73169,73170
149250,74706,74706
80957,40529,40529
179680,89931,89932
1827,914,914
118140,59146,59146
6483,3245,3245
202990,101600,101600
38060,19053,19053
84737,42422,42422
26404,13217,13217
59808,29937,29937
64849,32461,32461
37022,18532,18532
38019,19032,19032
16710,8362,8362
178710,89446,89446
124190,62172,62172
153200,76682,76682
208690,104460,104460
10999,5504,5504
114810,57477,57477
6834,3420,3420
111800,55967,55967
115800,57972,57972
66935,33507,33507
56256,28160,28160
171440,85810,85810
13547,6780,6780
187020,93606,93606
135260,67706,67706
17575,8795,8795
194960,97586,97586
28147,14088,14088
25022,12525,12525
149630,74897,74897
138380,69266,69266
57586,28824,28824
207080,103650,103650
180730,90454,90454
7791,3900,3900
176080,88133,88133
171090,85633,85633
79037,39566,39566
163230,81704,81704
127500,63824,63824
76746,38417,38417
87341,43724,43724
29576,14804,14804
174030,87106,87106
62485,31277,31277
193800,97003,97003
166460,83320,83320
151610,75886,75886
130360,65253,65253
12401,6206,6206
141650,70899,70899
27727,13878,13878
26822,13425,13425
125910,63029,63029
219410,109830,109830
159960,80064,80064
31048,15541,15541
71484,35782,35782
46601,23325,23325
117200,58671,58671
60169,30119,30119
95038,47577,47577
83353,41729,41729
120540,60344,60344
152250,76205,76205
12549,6280,6280
144460,72305,72305
199610,99913,99913
158600,79383,79383
201790,101010,101010
157420,78793,78793
106930,53529,53529
128640,64394,64394
7922,3966,3966
202680,101450,101450
119730,59940,59940
77969,39031,39031
62677,31373,31373
172360,86269,86269
107960,54047,54047
146530,73343,73343
105170,52648,52648
49206,24632,24632
92350,46233,46233
5238,2621,2621
96567,48342,48342
14255,7135,7135
139170,69659,69659
111660,55896,55896
130770,65460,65460
185070,92630,92630
151320,75738,75738
124190,62168,62168
212680,106450,106450
64119,32096,32096
205650,102930,102930
193120,96662,96662
3777,1890,1890
190840,95519,95520
64869,32472,32472
118040,59095,59095
35248,17645,17645
1246,624,624
183310,91749,91749
184550,92369,92369
175430,87806,87806
183810,91999,91999
36582,18312,18312
169240,84709,84709
186640,93420,93420
146230,73192,73192
102450,51285,51285
201790,101010,101010
69562,34820,34820
196080,98149,98149
160330,80253,80253
113590,56864,56864
19598,9808,9808
165510,82846,82846
118970,59564,59564
79167,39631,39631
24097,12061,12061
65321,32698,32698
152450,76307,76307
3714,1859,1859
133950,67050,67050
66874,33476,33476
27068,13548,13548
162650,81414,81414
164090,82131,82131
161060,80616,80616
91665,45890,45890
49183,24620,24620
78480,39287,39287
120110,60129,60129
109100,54614,54614
109870,55001,55001
200170,100190,100190
114830,57485,57485
179340,89762,89762
212970,106600,106600
162300,81235,81235
169520,84850,84850
91306,45710,45710
16943,8479,8479
116190,58169,58169
139360,69757,69757
72674,36378,36378
173410,86796,86796
54304,27181,27181
68486,34281,34281
204830,102530,102530
118390,59270,59270
61397,30733,30733
42423,21236,21236
41727,20888,20888
125680,62913,62913
131530,65840,65840
78258,39176,39176
15569,7792,7792
187180,93686,93686
79049,39572,39572
206950,103580,103580
159780,79973,79973
148560,74358,74358
6568,3287,3287
206100,103160,103160
158360,79266,79266
144220,72184,72184
140530,70341,70341
118230,59191,59191
141000,70574,70574
204740,102480,102480
84886,42497,42497
150450,75306,75306
166140,83159,83159
96761,48439,48439
64488,32281,32281
27661,13845,13845
163930,82056,82056
75489,37787,37787
209930,105080,105080
23262,11642,11642
107500,53813,53813
78200,39146,39146
12561,6286,6286
178010,89096,89096
117360,58755,58755
50328,25193,25193
48920,24488,24488
164320,82251,82251
46309,23180,23180
80558,40329,40329
73430,36757,36757
38223,19134,19134
57338,28701,28701
28921,14476,14476
110890,55512,55512
193960,97085,97085
54669,27365,27365
71016,35546,35546
170570,85376,85376
2743,1374,1374
13055,6533,6533
49923,24990,24990
105780,52955,52955
194940,97578,97578
183380,91780,91780
44605,22329,22329
128180,64162,64162
71834,35957,35957
81451,40777,40777
105890,53012,53012
178840,89510,89510
75610,37847,37847
114080,57110,57110
114780,57460,57460
109350,54739,54739
150110,75135,75135
37736,18890,18890
23477,11750,11750
105100,52614,52614
117540,58844,58844
73613,36849,36849
34378,17209,17209
125250,62699,62699
97819,48970,48970
116860,58506,58506
166480,83331,83331
144240,72196,72196
147330,73742,73742
26230,13129,13129
10559,5284,5284
112460,56296,56296
173980,87079,87079
199390,99805,99805
165170,82673,82673
170380,85280,85280
78982,39539,39539
299,150,150
31490,15762,15762
22210,11115,11115
67975,34025,34025
183580,91881,91881
77664,38878,38878
48529,24293,24293
42473,21261,21261
73119,36601,36601
209940,105080,105080
212490,106360,106360
1013,507,507
13392,6703,6703
167530,83856,83856
164300,82238,82238
134930,67540,67540
145940,73046,73046
149430,74794,74794
138450,69301,69301
97414,48766,48766
80916,40508,40508
115750,57949,57949
174130,87156,87156
47725,23890,23890
106960,53545,53545
150250,75205,75205
110120,55130,55130
155970,78070,78070
100120,50121,50121
147220,73686,73686
17265,8640,8640
42241,21145,21145
60082,30075,30075
22276,11148,11148
190300,95252,95252
113410,56776,56776
3742,1872,1872
131000,65574,65574
92525,46320,46320
48901,24479,24479
166590,83387,83387
153010,76588,76588
194490,97348,97348
201870,101050,101050
114440,57292,57292
14009,7011,7011
9090,4550,4550
144910,72529,72529
144610,72381,72381
192400,96302,96302
109220,54676,54676
151550,75854,75854
122490,61319,61319
140320,70235,70235
32606,16321,16321
132410,66279,66279
53708,26882,26882
74498,37291,37291
200350,100290,100290
208190,104210,104210
122370,61258,61258
48479,24268,24268
219970,110100,110100
90508,45310,45310
44718,22385,22385
58606,29334,29334
23479,11751,11751
29050,14541,14541
106780,53456,53456
12149,6080,6080
216380,108310,108310
89106,44608,44608
83942,42024,42024
136820,68485,68485
71571,35825,35825
44716,22384,22384
102960,51541,51541
192970,96591,96591
127080,63611,63611
79262,39679,39679
149080,74621,74621
206750,103490,103490
174280,87229,87229
87164,43635,43635
146200,73176,73176
82569,41336,41336
53774,26915,26915
118120,59136,59136
18500,9258,9258
114050,57093,57093
55013,27537,27537
8707,4359,4359
171680,85933,85933
130050,65098,65098
32339,16187,16187
121560,60853,60853
152360,76259,76259
185100,92646,92646
15343,7679,7679
172610,86394,86394
219990,110120,110120
159800,79987,79987
173700,86941,86941
130110,65127,65127
27289,13659,13659
204150,102180,102180
87192,43649,43649
217830,109030,109030
119340,59746,59746
202070,101150,101150
83526,41815,41815
181140,90660,90660
8946,4478,4478
176460,88321,88321
121540,60846,60846
207740,103980,103980
19163,9590,9590
204680,102450,102450
145750,72953,72953
159540,79854,79854
48000,24028,24028
4509,2257,2257
80535,40318,40318
95471,47794,47794
166450,83316,83316
190330,95268,95268
179530,89856,89856
101670,50897,50897
194170,97189,97189
92300,46207,46208
198080,99147,99147
157090,78628,78628
56547,28306,28306
190280,95239,95239
50194,25126,25126
102210,51164,51164
145060,72609,72609
177880,89033,89033
45405,22729,22729
54722,27392,27392
76790,38440,38440
60134,30101,30101
113950,57047,57047
50589,25323,25323
80371,40235,40235
50406,25231,25231
200180,100200,100200
193070,96640,96640
219540,109890,109890
41503,20775,20775
187010,93602,93602
86978,43543,43543
143880,72017,72017
61624,30846,30846
206270,103240,103240
55554,27808,27808
197560,98889,98889
90620,45367,45367
154620,77391,77391
194890,97549,97549
211740,105980,105980
39440,19743,19743
49427,24743,24743
167690,83935,83935
73578,36831,36831
155700,77934,77934
201210,100720,100720
35061,17551,17551
186700,93446,93446
144910,72531,72531
98963,49543,49543
155140,77654,77654
47128,23591,23591
202990,101600,101600
38992,19519,19519
87466,43786,43786
9837,4923,4923
128800,64474,64474
183980,92081,92081
79595,39846,39846
147840,74000,74000
187610,93904,93904
33050,16544,16544
204410,102320,102320
12671,6341,6341
170750,85463,85463
15648,7831,7831
110980,55560,55560
88436,44272,44272
91539,45827,45827
201860,101040,101040
51211,25633,25633
44809,22431,22431
113230,56682,56682
100450,50287,50287
8956,4483,4483
83605,41855,41855
43176,21613,21613
98859,49490,49491
26204,13115,13115
107560,53846,53846
68556,34316,34316
43643,21847,21847
32962,16500,16500
141600,70876,70876
35990,18016,18016
51845,25950,25950
183290,91739,91739
58113,29087,29087
78587,39341,39341
13255,6634,6634
183320,91755,91755
65314,32695,32695
21565,10793,10793
164800,82489,82489
210270,105250,105250
87572,43840,43840
165280,82728,82728
83111,41608,41608
202030,101130,101130
143930,72042,72042
67568,33822,33822
56020,28042,28042
201570,100890,100890
201970,101090,101090
103020,51573,51573
197720,98972,98972
185130,92660,92660
97392,48755,48755
7848,3929,3929
71508,35793,35793
154730,77448,77448
54795,27428,27428
29211,14621,14621
190340,95272,95272
6621,3313,3313
7590,3800,3800
195150,97682,97682
59601,29833,29833
210450,105340,105340
135510,67831,67831
6729,3368,3368
45917,22983,22983
80811,40456,40456
29237,14634,14634
192790,96497,96497
108620,54373,54373
102180,51149,51149
70936,35506,35506
91423,45769,45769
173360,86772,86772
205900,103060,103060
81228,40665,40665
122730,61437,61437
42175,21111,21112
175780,87981,87981
70766,35421,35421
31241,15638,15638
47890,23972,23972
203310,101770,101770
162330,81251,81251
86953,43531,43531
58764,29413,29413
89975,45043,45043
86834,43471,43471
75819,37951,37951
126790,63468,63468
124500,62325,62325
119530,59844,59844
11681,5845,5845
165920,83049,83049
192420,96316,96316
9951,4979,4979
26536,13282,13282
117520,58835,58835
83471,41788,41788
86774,43441,43441
161400,80788,80788
192850,96527,96527
118660,59405,59405
102850,51484,51484
143680,71917,71917
90063,45087,45087
59956,30012,30012
5416,2711,2711
89574,44841,44841
108750,54440,54440
126530,63337,63337
39009,19528,19528
116810,58479,58479
173880,87030,87030
119970,60063,60063
105270,52699,52699
84352,42229,42229
133460,66807,66807
113580,56860,56860
5968,2988,2988
106290,53209,53209
29765,14899,14899
130080,65114,65114
14186,7100,7100
69397,34738,34738
105100,52612,52612
70297,35187,35187
175960,88072,88072
187440,93820,93820
216200,108220,108220
81166,40634,40634
2935,1470,1470
114920,57532,57532
168100,84141,84141
201330,100780,100780
43693,21872,21872
192280,96245,96245
113410,56776,56776
201170,100700,100700
168640,84407,84407
15196,7606,7606
112270,56202,56202
146660,73410,73410
11033,5521,5521
127260,63702,63702
128080,64112,64112
44407,22229,22229
81879,40991,40991
197130,98672,98672
72476,36279,36279
79062,39579,39579
159040,79606,79606
99811,49967,49967
90611,45362,45362
122550,61348,61348
135540,67845,67845
136380,68267,68267
14432,7223,7223
173000,86590,86590
164230,82205,82205
206040,103130,103130
16686,8350,8350
146250,73200,73200
65075,32575,32575
186030,93112,93112
102570,51344,51344
92969,46541,46541
110030,55083,55083
84665,42386,42386
27150,13590,13590
32822,16430,16430
129870,65010,65010
196380,98297,98297
166640,83410,83410
219760,110000,110000
7897,3953,3953
3546,1774,1774
109380,54754,54754
121470,60812,60812
79157,39627,39627
144010,72081,72081
127570,63859,63859
195680,97947,97947
149590,74876,74876
67712,33894,33894
72606,36344,36344
112860,56500,56500
92571,46343,46343
78965,39530,39530
54315,27187,27187
78310,39201,39201
202340,101280,101280
35671,17856,17856
67103,33590,33590
124840,62492,62492
28093,14061,14061
22863,11441,11441
41030,20538,20538
138710,69432,69432
8030,4020,4020
107190,53660,53660
175090,87637,87637
135300,67725,67725
7798,3904,3904
145000,72574,72574
61606,30837,30837
133970,67058,67058
8064,4037,4037
64693,32383,32383
144800,72476,72476
125800,62973,62973
107090,53611,53611
37894,18970,18970
174220,87203,87203
57087,28575,28575
67596,33836,33836
158240,79208,79208
137910,69031,69031
153340,76752,76752
206190,103200,103200
144880,72517,72517
111480,55809,55809
111350,55743,55743
52884,26469,26469
185730,92960,92960
77288,38689,38689
125140,62645,62645
190350,95278,95278
179440,89811,89811
170210,85193,85193
63959,32017,32017
107760,53945,53945
57599,28830,28830
83401,41753,41753
174800,87490,87490
219110,109680,109680
70975,35526,35526
74739,37412,37412
106570,53351,53351
68549,34313,34313
130020,65085,65085
94675,47395,47395
130240,65193,65193
134170,67158,67158
154750,77458,77458
123490,61820,61820
196400,98306,98306
193320,96763,96763
7588,3799,3799
131060,65601,65601
215290,107760,107760
77,39,39
161930,81052,81052
6746,3376,3376
201710,100960,100960
70684,35381,35381
78353,39223,39223
172870,86524,86524
175440,87812,87812
187860,94032,94032
179020,89601,89601
34832,17437,17437
64908,32491,32491
167920,84047,84047
159630,79900,79900
195820,98016,98016
177240,88711,88711
6731,3369,3369
178380,89281,89281
10941,5475,5475
3317,1660,1660
108830,54479,54479
92718,46416,46416
61056,30563,30563
215010,107620,107620
79309,39703,39703
115260,57701,57701
68909,34493,34493
167120,83651,83651
102750,51436,51436
120980,60565,60565
15251,7633,7633
217150,108690,108690
169820,84999,84999
182320,91252,91252
111420,55779,55779
11799,5904,5905
123410,61777,61777
213320,106780,106780
58076,29069,29069
49742,24900,24900
154060,77114,77114
109080,54605,54605
190670,95434,95434
112200,56170,56170
108640,54383,54383
154070,77117,77117
122740,61443,61443
113830,56983,56983
20210,10114,10114
4632,2319,2319
54697,27379,27379
26169,13098,13098
102120,51122,51122
147210,73684,73684
8893,4451,4451
149320,74741,74741
146440,73298,73298
127040,63592,63592
71003,35540,35540
144080,72117,72117
42819,21434,21434
78852,39473,39473
217450,108840,108850
38022,19033,19033
218160,109200,109200
7208,3608,3608
28095,14063,14063
204710,102470,102470
29320,14676,14676
115560,57853,57853
82631,41366,41366
45534,22793,22793
70016,35047,35047
184880,92535,92535
79554,39825,39825
196180,98200,98200
106410,53272,53272
159290,79731,79731
132070,66110,66110
60508,30289,30289
68679,34378,34378
176320,88250,88250
160590,80381,80381
24491,12259,12259
163900,82039,82039
181660,90919,90919
27065,13547,13547
186710,93453,93453
217360,108800,108800
43103,21577,21577
82276,41189,41189
70826,35452,35452
122500,61325,61325
123950,62050,62050
200020,100120,100120
71391,35734,35734
127390,63769,63769
61042,30556,30556
167190,83687,83687
177500,88841,88841
195320,97769,97769
27656,13843,13843
173910,87045,87045
95020,47568,47568
180240,90211,90211
54530,27295,27295
82189,41146,41146
128870,64509,64509
156860,78513,78513
53994,27026,27026
58537,29299,29299
43509,21780,21780
156850,78511,78511
120710,60433,60433
24571,12299,12299
218590,109420,109420
160170,80169,80169
114560,57348,57348
198790,99503,99503
73426,36755,36755
3125,1565,1565
10049,5029,5029
213250,106740,106740
27618,13824,13824
38289,19167,19167
9877,4943,4943
65471,32774,32774
105460,52792,52792
142690,71425,71425
135490,67820,67820
97912,49016,49016
102960,51542,51542
209520,104870,104870
94995,47555,47555
198510,99363,99364
112440,56290,56290
122460,61307,61307
14442,7228,7228
50949,25503,25503
83320,41712,41712
28026,14028,14028
207710,103960,103960
148950,74558,74558
57360,28711,28711
81579,40841,40841
159720,79947,79947
165860,83019,83019
110810,55472,55472
219760,110000,110000
140210,70182,70182
148540,74351,74351
109630,54879,54879
175280,87734,87734
183500,91844,91844
123530,61842,61842
82415,41259,41259
62103,31086,31086
215850,108040,108040
33411,16726,16726
91518,45817,45817
130290,65220,65220
187890,94044,94044
215620,107930,107930
2062,1032,1032
28618,14324,14324
61034,30552,30552
217410,108820,108820
93751,46932,46932
106000,53066,53066
175680,87933,87933
83541,41823,41823
100530,50327,50327
174410,87299,87299
11456,5734,5734
101210,50668,50668
211340,105780,105780
150400,75282,75282
89202,44655,44655
104970,52550,52550
76867,38478,38478
27541,13785,13785
186650,93424,93424
171320,85749,85749
156150,78157,78157
130620,65382,65382
112850,56491,56491
204160,102190,102190
212240,106230,106230
120660,60407,60407
133730,66941,66941
93025,46569,46569
98608,49365,49365
214080,107150,107150
149680,74920,74920
170250,85216,85216
91931,46023,46023
40486,20267,20267
181700,90941,90941
16608,8311,8311
147010,73582,73582
183530,91859,91859
206950,103580,103580
86138,43123,43123
197940,99080,99080
34708,17375,17375
22178,11099,11099
160940,80558,80558
50688,25372,25372
94969,47543,47543
51843,25949,25949
130880,65512,65512
188360,94281,94281
97578,48848,48848
73249,36666,36666
86929,43519,43519
217810,109020,109020
8993,4502,4502
210500,105360,105360
126960,63554,63554
106980,53555,53555
213910,107070,107070
39890,19968,19968
96435,48276,48276
195960,98087,98087
204840,102530,102530
53068,26561,26561
169570,84872,84872
165210,82696,82696
117650,58901,58901
35796,17919,17919
150270,75214,75214
51044,25550,25550
68622,34349,34349
213930,107080,107080
145990,73075,73075
206530,103370,103370
119360,59759,59759
37890,18968,18968
114150,57145,57145
217330,108780,108780
46015,23032,23032
145800,72977,72977
218060,109150,109150
74319,37201,37201
117800,58975,58975
39640,19843,19843
121120,60636,60636
95761,47939,47939
13525,6769,6769
136330,68241,68241
189220,94707,94707
65908,32992,32992
176880,88531,88531
132040,66092,66092
213480,106860,106860
23333,11678,11678
175250,87717,87717
158520,79348,79348
181640,90910,90910
80653,40376,40376
138220,69187,69187
7942,3976,3976
115680,57911,57911
130140,65144,65144
15487,7751,7751
165010,82596,82596
14302,7158,7158
185650,92920,92920
79129,39613,39613
79541,39819,39819
78250,39171,39171
201450,100840,100840
113810,56976,56976
3097,1551,1551
63297,31684,31684
125880,63015,63015
134490,67320,67320
136460,68305,68305
121870,61007,61007
144450,72300,72300
95418,47768,47768
64912,32493,32493
83447,41776,41776
38219,19132,19132
64491,32282,32282
187590,93893,93893
159390,79778,79778
36126,18085,18085
144130,72141,72141
164030,82105,82105
4718,2361,2361
48389,24223,24223
86715,43411,43411
216070,108150,108150
153430,76799,76799
113180,56661,56661
182060,91121,91121
99649,49885,49885
208560,104390,104390
192880,96544,96544
88260,44184,44184
164610,82395,82395
186020,93107,93107
132730,66441,66441
174980,87580,87580
199680,99949,99949
40387,20217,20217
125000,62575,62575
70742,35409,35409
102930,51527,51527
164940,82560,82560
41120,20583,20583
64899,32487,32487
157680,78926,78926
124170,62160,62160
133790,66970,66970
78525,39310,39310
118990,59572,59572
201290,100750,100750
7085,3547,3547
37038,18541,18541
76842,38466,38466
166870,83523,83523
158850,79512,79512
194020,97113,97113
129470,64806,64806
80315,40207,40207
119480,59818,59818
52201,26128,26128
150290,75225,75225
92408,46262,46262
28191,14111,14111
178610,89397,89397
121960,61054,61054
195040,97625,97625
92362,46239,46239
191540,95874,95874
137910,69030,69030
105920,53027,53027
152440,76303,76303
120980,60566,60566
133880,67017,67017
38225,19135,19135
64450,32262,32262
92760,46437,46437
6672,3339,3339
189740,94969,94969
179100,89640,89640
26207,13117,13117
16192,8102,8102
100730,50427,50427
69345,34712,34712
4761,2383,2383
193230,96717,96717
52337,26197,26197
196030,98121,98121
206400,103310,103310
212820,106520,106520
6269,3138,3138
109240,54685,54685
165730,82953,82953
103660,51894,51894
207700,103960,103960
109840,54989,54989
108680,54406,54406
97483,48800,48800
219090,109670,109670
121650,60898,60898
20286,10152,10152
123550,61849,61849
91722,45918,45918
120710,60433,60433
12913,6462,6462
139500,69824,69824
104330,52225,52225
92826,46470,46470
118660,59404,59404
194560,97383,97383
157230,78697,78697
58051,29057,29057
57829,28946,28946
51108,25582,25582
7891,3950,3950
9134,4572,4572
41922,20985,20985
167700,83940,83940
69286,34682,34682
182860,91523,91523
134250,67201,67201
182710,91446,91446
135410,67779,67779
126360,63253,63253
188850,94528,94528
70068,35072,35072
46353,23202,23202
61538,30804,30804
124420,62285,62285
45589,22821,22821
128120,64133,64133
134110,67129,67129
215300,107770,107770
68639,34358,34358
196700,98456,98456
101750,50937,50937
69523,34801,34801
165650,82914,82914
32830,16434,16434
19449,9734,9734
181120,90652,90652
62413,31241,31241
181780,90979,90979
172870,86524,86524
122220,61185,61185
210220,105220,105220
191570,95886,95886
44284,22168,22168
207260,103740,103740
95810,47963,47963
200850,100540,100540
86759,43433,43433
177240,88709,88709
6593,3299,3299
108620,54374,54374
86427,43267,43267
37626,18835,18835
44910,22482,22482
73153,36618,36618
14824,7420,7420
117960,59055,59055
163960,82067,82067
121900,61026,61026
62495,31282,31282
34726,17383,17383
89561,44834,44834
64666,32369,32369
169370,84775,84775
155610,77892,77892
60092,30080,30080
112970,56552,56552
182560,91375,91375
192830,96518,96518
46419,23235,23235
94798,47457,47457
165550,82864,82864
6177,3092,3092
126840,63493,63493
133680,66913,66913
82853,41478,41478
123790,61969,61969
76464,38275,38275
157690,78929,78929
168940,84556,84556
186420,93307,93307
43686,21869,21869
170070,85124,85124
196400,98310,98310
92392,46254,46254
148160,74162,74162
40852,20449,20449
56476,28270,28270
131860,66006,66006
61774,30922,30922
81513,40808,40808
209330,104780,104780
53538,26797,26797
145780,72967,72967
128040,64092,64092
49617,24838,24838
152780,76471,76471
189320,94758,94758
65998,33037,33037
148660,74410,74410
184300,92243,92243
83740,41922,41922
71850,35965,35965
57413,28738,28738
5801,2904,2904
197230,98722,98722
135450,67802,67802
77934,39014,39014
179700,89941,89941
193590,96899,96899
28503,14267,14267
36120,18081,18081
1702,852,852
159660,79916,79916
199080,99649,99649
118790,59472,59472
1024,513,513
71718,35899,35899
94803,47460,47460
111260,55697,55697
137780,68964,68964
54737,27399,27399
101410,50765,50765
94173,47144,47144
134080,67115,67115
108750,54442,54442
197760,98991,98991
122290,61217,61217
139110,69632,69632
133210,66678,66678
117470,58811,58811
171310,85746,85746
140690,70420,70420
43950,22001,22001
100900,50510,50510
83742,41923,41923
109260,54696,54696
198770,99495,99495
102620,51369,51369
63532,31802,31802
105410,52770,52770
152710,76436,76436
215440,107840,107840
211230,105730,105730
9149,4580,4580
86178,43143,43143
178550,89364,89364
116550,58345,58345
61015,30543,30543
39887,19966,19966
148220,74190,74190
140810,70480,70480
7913,3962,3962
124270,62207,62207
142740,71447,71447
118140,59143,59143
3658,1830,1830
105280,52704,52704
121910,61028,61028
130990,65570,65570
6663,3334,3334
160490,80332,80332
93838,46976,46976
32571,16304,16304
69964,35021,35021
131260,65703,65703
74878,37482,37482
114120,57132,57132
16442,8227,8227
157370,78770,78770
38655,19350,19350
205800,103010,103010
161880,81026,81026
96643,48380,48380
776,389,389
172560,86367,86367
193690,96948,96948
50075,25066,25066
24869,12448,12448
160480,80326,80326
90217,45164,45164
172440,86311,86311
36094,18069,18069
22021,11021,11021
201320,100770,100770
2902,1453,1453
78110,39101,39101
134860,67506,67506
46180,23115,23115
33645,16842,16842
119820,59987,59987
466,233,233
170880,85531,85531
56085,28074,28074
133980,67063,67063
113610,56872,56872
155760,77962,77962
209370,104800,104800
39315,19680,19680
163880,82029,82029
96990,48553,48553
138410,69282,69282
6354,3180,3180
206840,103530,103530
175880,88029,88029
219990,110120,110120
135750,67949,67949
65229,32652,32652
25185,12606,12606
52877,26466,26466
67275,33676,33676
196160,98189,98189
75582,37833,37833
100570,50349,50349
177690,88936,88936
74138,37111,37111
11466,5739,5739
153950,77055,77055
111940,56040,56040
191180,95691,95691
18393,9204,9204
179430,89805,89805
133110,66629,66629
43847,21949,21949
134730,67440,67440
64795,32435,32435
90752,45433,45433
140470,70308,70308
51158,25607,25607
8748,4379,4379
87012,43560,43560
127030,63587,63587
134570,67361,67361
127460,63805,63805
160490,80332,80332
115830,57984,57984
44089,22070,22070
219480,109860,109860
110630,55382,55382
106910,53518,53518
193890,97049,97049
214200,107220,107220
180360,90270,90270
74086,37085,37085
134990,67569,67569
74389,37237,37237
126310,63226,63226
196440,98329,98329
14709,7362,7362
80504,40302,40302
211660,105950,105950
50124,25091,25091
142440,71299,71299
76739,38414,38414
121770,60962,60962
164100,82138,82138
170910,85547,85547
98737,49430,49430
175950,88064,88064
190020,95109,95109
213370,106800,106800
101180,50652,50652
196890,98553,98553
81073,40587,40587
169580,84879,84879
196200,98209,98209
61546,30808,30808
171640,85912,85912
45594,22823,22823
178410,89297,89297
144800,72478,72478
154610,77387,77387
98979,49551,49551
13608,6810,6810
211900,106060,106060
159510,79838,79838
25318,12672,12672
211900,106060,106060
78317,39205,39205
57282,28672,28672
18794,9406,9406
194700,97454,97454
165500,82838,82838
69944,35011,35011
123260,61703,61703
144370,72263,72263
153370,76768,76768
23529,11776,11776
152510,76336,76336
186270,93230,93230
204540,102380,102380
89991,45051,45051
105520,52825,52825
32661,16349,16349
11114,5563,5563
87765,43936,43936
211440,105840,105840
182210,91197,91197
53479,26767,26767
39197,19621,19621
11277,5644,5644
83974,42040,42040
158800,79486,79486
92296,46206,46206
75009,37547,37547
17743,8879,8879
30419,15226,15227
208720,104470,104470
150290,75224,75224
37338,18691,18691
140060,70106,70106
83610,41858,41858
7147,3578,3578
213680,106960,106960
31159,15597,15597
27211,13621,13621
129570,64856,64856
86069,43088,43088
200050,100130,100130
104540,52333,52333
18455,9235,9235
69912,34995,34995
83922,42014,42014
18417,9216,9216
18301,9159,9159
164500,82341,82341
173530,86856,86856
76353,38220,38220
53098,26576,26576
29216,14623,14623
219020,109630,109630
124080,62113,62113
35487,17764,17764
186670,93431,93431
12716,6364,6364
168430,84306,84306
113230,56686,56686
92572,46343,46343
61176,30622,30622
144740,72449,72449
81470,40786,40786
83382,41744,41744
195240,97729,97729
193650,96931,96931
22579,11299,11299
145150,72652,72652
53837,26947,26947
108560,54344,54344
39897,19972,19972
188960,94579,94579
176070,88125,88125
81936,41019,41019
9662,4836,4836
102820,51472,51472
37593,18819,18819
