1132,904,11320,1132
752,270,7519,752
21,94,204,21
957,412,9566,957
255,414,2545,255
1470,188,14696,1470
826,880,8257,826
245,903,2448,245
1657,622,16569,1657
1711,748,17102,1711
584,288,5834,584
971,269,9703,971
936,132,9360,936
1979,78,19787,1979
1052,940,10519,1052
446,756,4458,446
25,117,244,25
540,517,5392,540
1726,282,17255,1726
822,964,8211,822
738,162,7377,738
1444,227,14433,1444
342,107,3412,342
980,832,9800,980
1275,914,12745,1275
1539,526,15387,1539
1645,429,16447,1645
279,291,2790,279
999,423,9985,999
1180,967,11793,1180
1769,215,17684,1769
1981,881,19806,1981
1612,84,16117,1612
782,164,7818,782
1105,959,11050,1105
646,379,6460,646
1571,444,15702,1571
1849,681,18489,1849
78,796,773,78
1182,451,11819,1182
1976,901,19751,1976
1210,855,12097,1210
444,746,4439,444
75,477,741,75
1130,596,11300,1130
1360,784,13597,1360
1559,962,15583,1559
466,393,4653,466
1097,471,10968,1097
168,287,1672,168
947,370,9466,947
310,634,3095,310
1986,922,19859,1986
1990,573,19893,1990
648,327,6473,648
1985,901,19850,1985
1492,333,14918,1492
711,542,7103,711
237,919,2367,237
1986,540,19853,1986
553,783,5524,553
1081,546,10805,1081
1453,387,14523,1453
758,500,7572,758
1499,979,14982,1499
1550,211,15492,1550
1177,329,11761,1177
314,153,3134,314
1716,743,17158,1716
606,771,6053,606
1190,427,11892,1190
454,407,4535,454
577,238,5766,577
405,941,4043,405
1471,757,14705,1471
1273,430,12722,1273
1842,596,18415,1842
226,387,2259,226
842,361,8413,842
1312,69,13119,1312
1711,152,17108,1711
1809,999,18083,1809
1905,512,19046,1905
995,388,9949,995
762,180,7620,762
1049,896,10484,1049
1364,662,13633,1364
9,245,81,9
1188,759,11875,1188
1063,671,10624,1063
1417,181,14167,1417
188,893,1878,188
1030,287,10300,1030
1636,776,16359,1636
852,994,8517,852
1122,884,11218,1122
911,792,9102,911
700,171,6992,700
1447,825,14461,1447
1093,978,10921,1093
1584,199,15835,1584
767,144,7663,767
24,864,237,24
1770,344,17693,1770
1270,996,12694,1270
1840,339,18398,1840
981,88,9801,981
187,629,1862,187
1993,202,19923,1993
1225,444,12244,1225
1234,516,12339,1234
1292,268,12915,1292
81,461,810,81
1372,254,13718,1372
1994,692,19938,1994
1096,59,10959,1096
376,844,3757,376
313,424,3123,313
1170,827,11691,1170
1228,497,12272,1228
1074,302,10735,1074
1692,243,16911,1692
1123,768,11222,1123
240,727,2393,240
1078,876,10774,1078
954,701,9532,954
71,530,704,71
1711,798,17102,1711
1064,845,10638,1064
1106,202,11051,1106
1169,500,11689,1169
1278,356,12778,1278
1744,788,17440,1744
1103,675,11023,1103
1188,810,11875,1188
1935,577,19346,1935
956,72,9560,956
140,515,1400,140
825,953,8246,825
562,968,5612,562
230,748,2295,230
1983,156,19828,1983
476,690,4760,476
1682,347,16817,1682
19,423,183,19
724,411,7234,724
1137,314,11367,1137
232,31,2311,232
1314,543,13133,1314
1033,857,10329,1033
1555,854,15547,1555
1453,145,14525,1453
379,737,3784,379
582,882,5817,582
481,726,4801,481
329,34,3284,329
1115,899,11145,1115
1097,254,10965,1097
64,932,637,64
1383,755,13822,1383
838,992,8380,838
862,360,8616,862
660,134,6598,660
1778,383,17775,1778
1271,764,12701,1271
1003,576,10029,1003
1535,946,15350,1535
1981,605,19806,1981
447,279,4466,447
860,857,8591,860
18,73,177,18
466,885,4653,466
1729,841,17282,1729
1196,223,11953,1196
1525,430,15249,1525
325,864,3247,325
454,614,4540,455
1295,885,12943,1295
168,124,1671,168
1599,285,15982,1599
951,92,9506,951
1239,449,12383,1239
1742,896,17416,1742
809,743,8088,809
1233,792,12328,1233
1127,584,11263,1127
755,807,7548,755
1057,43,10563,1057
1216,269,12159,1216
1753,153,17529,1753
452,120,4511,452
149,643,1486,149
1964,518,19631,1964
430,176,4296,430
589,119,5882,589
1139,670,11388,1139
121,594,1201,121
1629,916,16281,1629
728,676,7278,728
1185,383,11844,1185
1254,567,12533,1254
1725,831,17249,1725
1954,865,19535,1954
1399,329,13989,1399
875,661,8749,875
686,989,6859,686
1177,871,11769,1177
1988,434,19871,1988
1329,339,13286,1329
654,321,6537,654
1883,240,18821,1883
1673,508,16730,1673
587,39,5870,587
159,837,1586,159
1363,309,13627,1363
1158,646,11575,1158
971,677,9708,971
866,182,8651,866
416,797,4153,416
938,794,9376,938
1531,601,15301,1531
1857,762,18565,1857
1481,986,14808,1481
76,990,752,76
78,453,778,78
1202,931,12020,1202
848,115,8472,848
1701,197,17007,1701
935,150,9344,935
591,303,5909,591
728,785,7272,728
558,865,5577,558
1311,135,13103,1311
950,154,9493,950
749,352,7484,749
1280,991,12796,1280
1193,262,11924,1193
1647,147,16465,1647
370,421,3697,370
1892,811,18917,1892
1631,582,16310,1631
1399,583,13987,1399
1232,593,12311,1232
294,827,2932,294
1429,971,14287,1429
234,434,2337,234
508,810,5072,508
1803,967,18028,1803
50,811,495,50
792,989,7915,792
1322,856,13219,1322
901,816,9002,901
1668,423,16679,1668
582,913,5818,582
975,843,9742,975
276,907,2751,276
1523,153,15229,1523
741,795,7410,741
251,235,2506,251
731,475,7307,731
942,504,9420,942
1251,781,12502,1251
1116,842,11154,1116
278,384,2775,278
996,362,9955,996
36,866,358,36
1022,53,10218,1022
277,785,2768,277
1231,943,12308,1231
257,10,2566,257
1589,86,15890,1589
4,349,35,4
407,81,4069,407
419,906,4190,419
1506,674,15051,1506
1896,937,18958,1896
1360,31,13594,1360
1226,389,12258,1226
1998,612,19977,1998
259,964,2587,259
1833,717,18330,1833
923,923,9228,923
1773,563,17724,1773
174,854,1738,174
1448,268,14475,1448
569,222,5687,569
1312,984,13118,1312
1637,571,16366,1637
1506,167,15054,1506
102,574,1018,102
1590,501,15891,1590
1446,993,14459,1446
1330,815,13295,1330
1743,898,17426,1743
330,857,3297,330
503,710,5022,503
820,211,8191,820
1674,191,16739,1674
42,860,412,42
1577,42,15763,1577
1531,38,15307,1531
1343,960,13427,1343
1596,207,15956,1596
550,961,5493,550
413,803,4123,413
1153,769,11522,1153
990,895,9894,990
448,20,4471,448
484,420,4838,484
1351,323,13506,1351
1819,753,18190,1819
1615,608,16149,1615
806,872,8055,806
1145,706,11443,1145
1510,303,15098,1510
1006,411,10056,1006
421,192,4203,421
1876,208,18755,1876
954,813,9536,954
1476,123,14759,1476
1766,635,17654,1766
1589,871,15881,1589
1499,294,14986,1499
1191,696,11904,1191
259,726,2584,259
1445,802,14450,1445
284,749,2835,284
280,77,2796,280
744,904,7438,744
840,460,8399,840
867,669,8665,867
1446,397,14459,1446
988,907,9871,988
812,560,8117,812
714,788,7134,714
1066,390,10656,1066
609,633,6082,609
1704,956,17033,1704
1738,648,17380,1738
700,787,6993,700
83,144,822,83
319,435,3189,319
916,63,9156,916
351,146,3508,351
1813,292,18124,1813
888,442,8880,888
620,243,6198,620
139,831,1381,139
281,942,2809,281
998,457,9977,998
795,963,7941,795
1717,915,17165,1717
278,905,2778,278
1504,147,15033,1504
1341,620,13408,1341
210,690,2099,210
1130,704,11296,1130
1621,150,16203,1621
1044,457,10438,1044
785,563,7845,785
1907,780,19064,1907
1813,434,18126,1813
637,78,6364,637
807,600,8069,807
1673,106,16721,1673
1641,633,16408,1641
527,831,5263,527
182,375,1812,182
1079,607,10788,1079
1676,301,16759,1676
897,250,8965,897
1339,620,13386,1339
1872,786,18711,1872
192,916,1916,192
701,576,7002,701
528,685,5272,528
1312,631,13112,1312
1677,829,16762,1677
714,41,7132,714
1803,751,18028,1803
827,133,8266,827
1554,58,15538,1554
1389,91,13887,1389
913,817,9122,913
1147,198,11468,1147
1350,323,13499,1350
855,852,8547,855
810,314,8092,810
1743,486,17429,1743
1054,533,10534,1054
1235,774,12345,1235
1563,345,15629,1563
241,322,2403,241
474,77,4740,474
721,325,7207,721
1625,326,16243,1625
292,240,2917,292
1942,912,19415,1942
993,920,9928,993
357,300,3570,357
1200,816,11993,1200
1988,412,19879,1988
67,425,662,67
1607,581,16062,1607
102,418,1011,102
1360,471,13599,1360
1819,122,18181,1819
1536,776,15353,1536
342,823,3415,342
539,395,5386,539
1124,245,11238,1124
579,143,5784,579
114,968,1137,114
564,680,5632,564
1332,690,13315,1332
784,900,7836,784
306,940,3054,306
34,932,332,34
1381,674,13804,1381
745,111,7443,745
334,86,3335,334
541,862,5407,541
449,957,4481,449
939,103,9388,939
918,882,9179,918
309,925,3082,309
1359,104,13588,1359
1488,554,14879,1488
542,662,5416,542
1834,862,18335,1834
991,427,9903,991
1631,909,16301,1631
1225,474,12243,1225
262,235,2618,262
1506,807,15053,1506
1721,788,17201,1721
1918,158,19174,1918
1159,827,11589,1159
939,430,9381,939
123,836,1229,123
245,0,2441,245
566,14,5653,566
1653,832,16530,1653
549,431,5484,549
1235,486,12350,1235
542,799,5420,542
1620,564,16194,1620
996,912,9951,996
1811,960,18110,1811
1843,941,18429,1843
1396,211,13951,1396
599,984,5981,599
710,547,7092,710
360,541,3597,360
1056,531,10551,1056
243,231,2426,243
1306,383,13052,1306
375,958,3749,375
556,468,5551,556
1877,0,18762,1877
966,7,9652,966
1843,86,18421,1843
1726,666,17251,1726
1927,425,19262,1927
806,235,8053,806
802,385,8015,802
712,733,7116,712
455,541,4549,455
1335,180,13343,1335
1102,353,11015,1102
1070,28,10699,1070
1474,814,14736,1474
411,965,4105,411
1529,485,15286,1529
398,77,3975,398
1715,875,17150,1715
127,866,1270,127
954,450,9536,954
673,329,6725,673
1324,955,13232,1324
560,837,5597,560
1653,272,16529,1653
1879,597,18783,1879
684,733,6835,684
1679,742,16784,1679
1894,654,18933,1894
502,678,5013,502
1565,495,15641,1565
682,470,6818,682
591,165,5907,591
820,278,8198,820
26,198,257,26
1693,942,16925,1693
1698,756,16975,1698
102,667,1018,102
1646,34,16457,1646
1002,797,10012,1002
1544,5,15436,1544
483,245,4822,483
428,585,4272,428
1423,105,14226,1423
1188,493,11876,1188
1411,166,14102,1411
498,579,4978,498
1280,656,12799,1280
1308,89,13071,1308
1292,263,12917,1292
1411,678,14110,1411
1943,480,19425,1943
368,44,3675,368
841,897,8402,841
1284,294,12831,1284
1340,906,13393,1340
976,43,9752,976
1140,125,11391,1140
1815,213,18150,1815
1606,256,16056,1606
1719,926,17181,1719
925,210,9245,925
1160,56,11594,1160
1835,198,18345,1835
1360,823,13598,1360
318,959,3176,318
719,109,7189,719
1542,354,15415,1542
456,92,4556,456
868,666,8673,868
145,233,1449,145
642,612,6416,642
1650,112,16497,1650
770,885,7695,770
603,720,6024,603
1213,153,12127,1213
1482,341,14819,1482
164,525,1638,164
1694,730,16932,1694
104,724,1040,104
1850,28,18491,1850
610,385,6099,610
1254,629,12539,1254
602,612,6019,602
30,870,298,30
1702,83,17018,1702
1505,2,15042,1505
1337,622,13366,1337
1409,908,14090,1409
611,530,6107,611
1462,549,14612,1462
1122,168,11217,1122
1301,433,13006,1301
1708,690,17074,1708
675,73,6750,675
581,470,5805,581
127,134,1269,127
813,115,8122,813
39,485,385,39
1996,899,19956,1996
352,351,3513,352
1841,914,18405,1841
1154,986,11534,1154
811,34,8106,811
1475,530,14746,1475
1498,694,14975,1498
1362,237,13613,1362
440,94,4399,440
182,739,1817,182
404,778,4038,404
630,827,6298,630
721,283,7210,721
125,607,1250,125
1636,419,16360,1636
950,695,9500,950
546,402,5456,546
1946,60,19456,1946
326,558,3259,326
211,536,2106,211
1031,240,10301,1031
650,403,6496,650
1548,623,15474,1548
1094,390,10940,1094
41,296,409,41
97,303,969,97
1346,638,13452,1346
40,127,391,40
548,923,5478,548
1168,52,11677,1168
1892,350,18915,1892
304,429,3036,304
230,906,2299,230
1161,194,11607,1161
1206,473,12060,1206
1766,855,17660,1766
1065,2,10646,1065
1819,622,18181,1819
1361,445,13602,1361
1862,362,18614,1862
1030,4,10297,1030
1839,48,18386,1839
46,388,451,46
1055,662,10543,1055
348,791,3480,348
419,550,4183,419
193,278,1927,193
146,893,1453,146
25,654,245,25
1700,325,16992,1700
1866,673,18658,1866
212,25,2115,212
1994,129,19940,1994
1932,39,19314,1932
1503,844,15030,1503
1389,512,13882,1389
1029,870,10282,1029
597,656,5963,597
1765,49,17641,1765
67,220,661,67
1255,155,12545,1255
297,941,2968,297
986,457,9857,986
286,80,2852,286
1924,788,19231,1924
457,282,4568,457
1520,880,15196,1520
389,808,3885,389
1688,906,16877,1688
1308,306,13077,1308
1667,691,16666,1667
1912,123,19112,1912
1284,708,12834,1284
495,231,4947,495
1998,944,19975,1998
1484,86,14839,1484
680,206,6796,680
1522,764,15217,1522
1823,469,18222,1823
1327,111,13270,1327
835,637,8344,835
1745,204,17444,1745
588,147,5872,588
306,767,3059,306
1319,53,13184,1319
1434,872,14340,1434
48,233,477,48
722,78,7218,722
205,103,2044,205
903,990,9022,903
212,430,2119,212
627,313,6264,627
556,795,5553,556
761,22,7610,761
1023,690,10223,1023
1526,718,15257,1526
1915,880,19147,1915
705,900,7047,705
93,968,927,93
785,651,7843,785
1526,151,15254,1526
904,475,9040,904
1016,843,10157,1016
1714,393,17131,1714
1304,604,13035,1304
998,169,9977,998
1234,976,12332,1234
554,526,5534,554
1908,417,19073,1908
113,771,1123,113
1526,172,15259,1526
272,219,2720,272
275,127,2749,275
48,826,477,48
588,997,5874,588
1662,548,16615,1662
1406,295,14051,1406
1753,925,17521,1753
565,503,5645,565
228,72,2275,228
1798,587,17979,1798
2000,977,19999,2000
703,691,7021,703
1393,113,13924,1393
1758,419,17580,1758
1475,226,14747,1475
651,394,6502,651
1058,789,10571,1058
956,617,9552,956
1733,379,17328,1733
1162,437,11611,1162
301,505,3001,301
1520,163,15200,1520
1250,630,12500,1250
495,30,4941,495
27,81,270,27
1337,642,13363,1337
595,483,5942,595
120,896,1200,120
258,864,2572,258
631,551,6301,631
240,876,2392,240
1350,845,13497,1350
1122,119,11211,1122
36,83,351,36
1104,132,11038,1104
594,195,5934,594
992,538,9919,992
1763,46,17623,1763
1968,534,19671,1968
1955,507,19545,1955
1536,373,15352,1536
136,94,1360,136
1633,879,16324,1633
1393,331,13929,1393
1314,227,13140,1314
1346,249,13460,1346
1487,919,14868,1487
266,872,2651,266
1139,530,11384,1139
1262,227,12616,1262
1338,967,13373,1338
351,164,3510,351
1697,582,16970,1697
388,553,3871,388
1500,966,14994,1500
1856,474,18554,1856
530,311,5292,530
1663,974,16624,1663
1297,285,12964,1297
742,31,7417,742
1039,770,10381,1039
1097,685,10966,1097
170,609,1697,170
1752,466,17520,1752
1223,984,12224,1223
182,238,1813,182
1546,343,15453,1546
1707,338,17065,1707
1891,425,18906,1891
1419,975,14185,1419
1543,779,15427,1543
1344,175,13433,1344
1267,942,12669,1267
1514,689,15136,1514
1557,24,15561,1557
988,362,9879,988
1947,813,19470,1947
497,675,4963,497
444,606,4431,444
1258,601,12574,1258
176,640,1759,176
1451,843,14508,1451
1249,507,12487,1249
647,839,6470,647
71,561,704,71
1910,157,19092,1910
765,966,7646,765
1383,934,13827,1383
591,818,5904,591
1300,286,12997,1300
288,379,2873,288
1124,327,11239,1124
449,29,4484,449
351,335,3506,351
166,252,1656,166
1834,158,18340,1834
341,714,3405,341
532,530,5313,532
1647,903,16461,1647
1033,101,10330,1033
1665,189,16641,1665
1424,604,14233,1424
1852,594,18515,1852
1385,756,13843,1385
1595,194,15949,1595
1811,123,18109,1811
1394,545,13938,1394
1346,96,13460,1346
1645,280,16441,1645
192,911,1920,192
1581,814,15801,1581
1987,180,19866,1987
1691,847,16906,1691
275,941,2741,275
761,156,7608,761
900,569,9000,900
1409,377,14084,1409
1775,945,17745,1775
42,924,417,42
1532,837,15318,1532
771,724,7704,771
510,893,5091,510
1338,796,13373,1338
980,230,9791,980
1443,322,14421,1443
1884,28,18839,1884
1835,395,18348,1835
537,188,5362,537
480,642,4793,480
1980,673,19795,1980
376,411,3755,376
1635,435,16346,1635
1294,770,12936,1294
901,460,9002,901
1558,243,15574,1558
336,379,3352,336
1442,472,14413,1442
933,800,9328,933
1737,973,17364,1737
1473,952,14725,1473
1,615,4,1
49,188,484,49
1917,390,19164,1917
1569,5,15685,1569
1733,765,17330,1733
305,352,3050,305
118,585,1177,118
