19297,96591,107320
12708,63611,70679
7927,39679,44088
14908,74621,82913
20675,103490,114990
17428,87229,96922
8717,43635,48484
14620,73176,81307
8257,41336,45929
5378,26915,29906
11812,59136,65707
1850,9258,10286
11405,57093,63437
5502,27537,30597
871,4359,4843
17168,85933,95482
13005,65098,72332
3234,16187,17986
12156,60853,67615
15236,76259,84733
18510,92646,102940
1535,7679,8533
17261,86394,95994
21999,110120,122360
15980,79987,88875
17370,86941,96602
13011,65127,72364
2729,13659,15177
20415,102180,113530
8720,43649,48499
21783,109030,121150
11934,59746,66385
20207,101150,112390
8353,41815,46462
18114,90660,100730
895,4478,4976
17646,88321,98135
12154,60846,67607
20774,103980,115530
1917,9590,10656
20468,102450,113830
14575,72953,81059
15954,79854,88727
4800,24028,26698
451,2257,2508
8054,40318,44798
9548,47794,53105
16645,83316,92574
19033,95268,105850
17953,89856,99840
10167,50897,56553
19417,97189,107990
9230,46207,51343
19808,99147,110160
15709,78628,87365
5655,28306,31452
19028,95239,105820
5020,25126,27918
10221,51164,56849
14506,72609,80677
17788,89033,98926
4541,22729,25255
5473,27392,30436
7679,38440,42712
6014,30101,33446
11395,57047,63386
5059,25323,28137
8038,40235,44706
5041,25231,28035
20018,100200,111330
19307,96640,107380
21954,109890,122100
4151,20775,23084
18701,93602,104000
8698,43543,48382
14388,72017,80019
6163,30846,34274
20627,103240,114710
5556,27808,30898
19756,98889,109880
9062,45367,50408
15462,77391,85990
19489,97549,108390
21174,105980,117760
3944,19743,21937
4943,24743,27493
16769,83935,93262
7358,36831,40924
15570,77934,86594
20121,100720,111910
3507,17551,19502
18670,93446,103830
14491,72531,80590
9897,49543,55048
15514,77654,86283
4713,23591,26213
20299,101600,112890
3900,19519,21688
8747,43786,48652
984,4923,5470
12880,64474,71638
18398,92081,102310
7960,39846,44274
14784,74000,82223
18761,93904,104340
3305,16544,18383
20441,102320,113690
1268,6341,7046
17075,85463,94959
1565,7831,8701
11098,55560,61734
8844,44272,49192
9154,45827,50919
20186,101040,112270
5122,25633,28482
4481,22431,24924
11323,56682,62980
10045,50287,55875
896,4483,4981
8361,41855,46506
4318,21613,24015
9886,49490,54990
2621,13115,14573
10756,53846,59829
6856,34316,38129
4365,21847,24275
3297,16500,18334
14160,70876,78752
3599,18016,20018
5185,25950,28834
18329,91739,101930
5812,29087,32319
7859,39341,43713
1326,6634,7371
18332,91755,101950
6532,32695,36328
2157,10793,11993
16480,82489,91655
21027,105250,116950
8758,43840,48712
16528,82728,91920
8312,41608,46232
20203,101130,112370
14393,72042,80047
6757,33822,37580
5602,28042,31158
20157,100890,112100
20197,101090,112320
10302,51573,57304
19772,98972,109970
18513,92660,102960
9740,48755,54173
785,3929,4365
7151,35793,39770
15473,77448,86054
5480,27428,30476
2922,14621,16246
19034,95272,105860
663,3313,3681
759,3800,4222
19515,97682,108540
5961,29833,33148
21045,105340,117050
13551,67831,75368
673,3368,3742
4592,22983,25537
8082,40456,44952
2924,14634,16260
19279,96497,107220
10862,54373,60415
10218,51149,56833
7094,35506,39452
9143,45769,50855
17336,86772,96414
20590,103060,114510
8123,40665,45184
12273,61437,68264
4218,21111,23458
17578,87981,97757
7077,35421,39357
3125,15638,17376
4789,23972,26636
20331,101770,113080
16233,81251,90279
8696,43531,48368
5877,29413,32682
8998,45043,50048
8684,43471,48302
7582,37951,42168
12679,63468,70520
12450,62325,69250
11953,59844,66494
1169,5845,6495
16592,83049,92277
19242,96316,107020
996,4979,5532
2654,13282,14758
11752,58835,65373
8348,41788,46432
8678,43441,48268
16140,80788,89765
19285,96527,107250
11866,59405,66006
10285,51484,57205
14368,71917,79908
9007,45087,50097
5996,30012,33347
542,2711,3012
8958,44841,49824
10875,54440,60489
12653,63337,70375
3901,19528,21698
11681,58479,64977
17388,87030,96700
11997,60063,66737
10527,52699,58555
8436,42229,46922
13346,66807,74230
11358,56860,63178
597,2988,3320
10629,53209,59122
2977,14899,16555
13008,65114,72349
1419,7100,7889
6940,34738,38598
10510,52612,58458
7030,35187,39097
17596,88072,97858
18744,93820,104250
21620,108220,120250
8117,40634,45149
294,1470,1633
11492,57532,63925
16810,84141,93490
20133,100780,111980
4370,21872,24303
19228,96245,106940
11341,56776,63085
20117,100700,111890
16864,84407,93786
1520,7606,8451
11227,56202,62447
14666,73410,81567
1104,5521,6134
12726,63702,70780
12808,64112,71236
4441,22229,24699
8188,40991,45546
19713,98672,109640
7248,36279,40310
7907,39579,43977
15904,79606,88452
9982,49967,55519
9062,45362,50403
12255,61348,68165
13554,67845,75384
13638,68267,75853
1444,7223,8026
17300,86590,96212
16423,82205,91339
20604,103130,114590
1669,8350,9278
14625,73200,81334
6508,32575,36195
18603,93112,103460
10257,51344,57049
9297,46541,51713
11003,55083,61204
8467,42386,47096
2715,13590,15100
3283,16430,18256
12987,65010,72234
19638,98297,109220
16664,83410,92678
21976,110000,122220
790,3953,4392
355,1774,1971
10938,54754,60838
12147,60812,67569
7916,39627,44030
14401,72081,80090
12757,63859,70955
19568,97947,108830
14959,74876,83196
6772,33894,37660
7261,36344,40383
11286,56500,62778
9258,46343,51493
7897,39530,43923
5432,27187,30208
7831,39201,43557
20234,101280,112530
3568,17856,19840
6711,33590,37323
12484,62492,69436
2810,14061,15624
2287,11441,12713
4103,20538,22820
13871,69432,77147
803,4020,4466
10719,53660,59623
17509,87637,97375
13530,67725,75250
780,3904,4337
14500,72574,80638
6161,30837,34264
13397,67058,74509
807,4037,4486
6470,32383,35982
14480,72476,80529
12580,62973,69970
10709,53611,59568
3790,18970,21078
17422,87203,96893
5709,28575,31750
6760,33836,37596
15824,79208,88009
13791,69031,76702
15334,76752,85280
20619,103200,114670
14488,72517,80575
11148,55809,62010
11135,55743,61937
5289,26469,29410
18573,92960,103290
7729,38689,42988
12514,62645,69606
19035,95278,105870
17944,89811,99790
17021,85193,94659
6396,32017,35575
10776,53945,59939
5760,28830,32034
8341,41753,46393
17480,87490,97212
21911,109680,121870
7098,35526,39474
7474,37412,41569
10657,53351,59279
6855,34313,38126
13002,65085,72317
9468,47395,52662
13024,65193,72437
13417,67158,74620
15475,77458,86065
12349,61820,68689
19640,98306,109230
19332,96763,107520
759,3799,4221
13106,65601,72890
21529,107760,119730
8,39,43
16193,81052,90058
675,3376,3751
20171,100960,112180
7069,35381,39313
7836,39223,43582
17287,86524,96138
17544,87812,97569
18786,94032,104480
17902,89601,99557
3484,17437,19375
6491,32491,36102
16792,84047,93386
15963,79900,88778
19582,98016,108910
17724,88711,98568
674,3369,3743
17838,89281,99202
1095,5475,6084
332,1660,1845
10883,54479,60533
9272,46416,51574
6106,30563,33959
21501,107620,119580
7931,39703,44115
11526,57701,64113
6891,34493,38326
16712,83651,92946
10275,51436,57152
12098,60565,67295
1526,7633,8481
21715,108690,120770
16982,84999,94444
18232,91252,101390
11142,55779,61977
1180,5904,6561
12341,61777,68642
21332,106780,118650
5808,29069,32299
4975,24900,27667
15406,77114,85683
10908,54605,60673
19067,95434,106040
11220,56170,62412
10864,54383,60426
15407,77117,85686
12274,61443,68270
11383,56983,63315
2021,10114,11238
464,2319,2576
5470,27379,30422
2617,13098,14554
10212,51122,56803
14721,73684,81872
890,4451,4946
14932,74741,83046
14644,73298,81443
12704,63592,70658
7101,35540,39489
14408,72117,80130
4282,21434,23816
7886,39473,43859
21745,108840,120950
3803,19033,21148
21816,109200,121330
721,3608,4009
2810,14063,15626
20471,102470,113860
2932,14676,16307
11556,57853,64282
8264,41366,45963
4554,22793,25326
7002,35047,38942
18488,92535,102820
7956,39825,44250
19618,98200,109110
10641,53272,59192
15929,79731,88590
13207,66110,73456
6051,30289,33655
6868,34378,38198
17632,88250,98056
16059,80381,89313
2450,12259,13622
16390,82039,91155
18166,90919,101020
2707,13547,15053
18671,93453,103840
21736,108800,120890
4311,21577,23975
8228,41189,45766
7083,35452,39392
12250,61325,68139
12395,62050,68945
20002,100120,111250
7140,35734,39705
12739,63769,70855
6105,30556,33952
16719,83687,92986
17750,88841,98713
19532,97769,108630
2766,13843,15382
17391,87045,96717
9502,47568,52854
18024,90211,100240
5453,27295,30328
8219,41146,45718
12887,64509,71677
15686,78513,87237
5400,27026,30029
5854,29299,32555
4351,21780,24200
15685,78511,87235
12071,60433,67148
2458,12299,13666
21859,109420,121580
16017,80169,89077
11456,57348,63720
19879,99503,110560
7343,36755,40839
313,1565,1739
1005,5029,5588
21325,106740,118600
2762,13824,15360
3829,19167,21297
988,4943,5492
6548,32774,36416
10546,52792,58658
14269,71425,79362
13549,67820,75356
9792,49016,54463
10296,51542,57269
20952,104870,116520
9500,47555,52839
19851,99363,110410
11244,56290,62545
12246,61307,68119
1445,7228,8031
5095,25503,28337
8332,41712,46347
2803,14028,15587
20771,103960,115510
14895,74558,82843
5736,28711,31902
8158,40841,45379
15972,79947,88830
16586,83019,92244
11081,55472,61636
21976,110000,122220
14021,70182,77980
14854,74351,82613
10963,54879,60977
17528,87734,97483
18350,91844,102050
12353,61842,68714
8242,41259,45844
6211,31086,34540
21585,108040,120050
3342,16726,18585
9152,45817,50908
13029,65220,72467
18789,94044,104490
21562,107930,119920
207,1032,1147
2862,14324,15916
6104,30552,33947
21741,108820,120910
9376,46932,52147
10600,53066,58963
