1.2023e+06,268,1.2023e+08,1.2023e+06
1.3015e+06,449,1.3015e+08,1.3015e+06
25547,41,2.5547e+06,25548
1.7845e+06,827,1.7845e+08,1.7845e+06
1.003e+06,972,1.003e+08,1.003e+06
4.205e+05,884,4.205e+07,4.205e+05
3.3223e+05,45,3.3223e+07,3.3223e+05
3.3614e+05,336,3.3614e+07,3.3614e+05
1.4177e+06,551,1.4177e+08,1.4177e+06
2.587e+05,228,2.587e+07,2.587e+05
9.8527e+05,396,9.8527e+07,9.8527e+05
9.1683e+05,728,9.1683e+07,9.1683e+05
5.8915e+05,252,5.8915e+07,5.8914e+05
7.207e+05,460,7.207e+07,7.207e+05
8.6797e+05,878,8.6797e+07,8.6797e+05
1.2251e+06,497,1.2251e+08,1.2251e+06
8.8772e+05,743,8.8772e+07,8.8772e+05
3.4965e+05,0,3.4965e+07,3.4965e+05
1.3353e+06,643,1.3353e+08,1.3353e+06
2.0875e+05,295,2.0875e+07,2.0875e+05
22299,397,2.2299e+06,22300
1.7835e+06,543,1.7835e+08,1.7835e+06
3.6844e+05,389,3.6844e+07,3.6844e+05
3.7335e+05,355,3.7335e+07,3.7335e+05
9.5861e+05,13,9.5861e+07,9.5862e+05
1.1814e+05,137,1.1814e+07,1.1814e+05
1.413e+06,82,1.413e+08,1.413e+06
5.6685e+05,672,5.6685e+07,5.6685e+05
5.4828e+05,352,5.4828e+07,5.4828e+05
4.7013e+05,553,4.7013e+07,4.7013e+05
8.808e+05,498,8.808e+07,8.808e+05
3.961e+05,854,3.961e+07,3.961e+05
22721,18,2.2721e+06,22722
4.9579e+05,174,4.9579e+07,4.9578e+05
9.5157e+05,915,9.5157e+07,9.5157e+05
1.7127e+06,894,1.7127e+08,1.7127e+06
9.2801e+05,980,9.2801e+07,9.2801e+05
6.5361e+05,644,6.5361e+07,6.5361e+05
5.3646e+05,322,5.3646e+07,5.3646e+05
1.754e+06,88,1.754e+08,1.754e+06
1.0458e+06,616,1.0458e+08,1.0458e+06
1.8787e+06,628,1.8787e+08,1.8787e+06
1.75e+06,690,1.75e+08,1.75e+06
91062,910,9.1062e+06,91063
5.6771e+05,455,5.6771e+07,5.6771e+05
1.5886e+06,542,1.5886e+08,1.5886e+06
8.1104e+05,764,8.1104e+07,8.1104e+05
3.6953e+05,458,3.6953e+07,3.6953e+05
1.4688e+06,499,1.4688e+08,1.4688e+06
2.8656e+05,743,2.8656e+07,2.8656e+05
1.8062e+06,261,1.8062e+08,1.8062e+06
1.2727e+06,54,1.2727e+08,1.2727e+06
1.6357e+06,952,1.6357e+08,1.6357e+06
4.0232e+05,572,4.0232e+07,4.0232e+05
1.2814e+06,892,1.2814e+08,1.2814e+06
1.3253e+06,283,1.3253e+08,1.3253e+06
5.9353e+05,168,5.9353e+07,5.9353e+05
7.0256e+05,757,7.0256e+07,7.0256e+05
7.1552e+05,271,7.1552e+07,7.1552e+05
1.6727e+06,845,1.6727e+08,1.6727e+06
1.2395e+06,4,1.2395e+08,1.2395e+06
1.223e+06,693,1.223e+08,1.223e+06
4.0318e+05,406,4.0318e+07,4.0318e+05
2.0499e+05,753,2.0499e+07,2.05e+05
1.3005e+06,448,1.3005e+08,1.3005e+06
1.4502e+06,409,1.4502e+08,1.4502e+06
1.7274e+06,727,1.7274e+08,1.7274e+06
5.279e+05,317,5.279e+07,5.2789e+05
1.4556e+06,748,1.4556e+08,1.4556e+06
5.5322e+05,139,5.5322e+07,5.5322e+05
1.0702e+06,982,1.0702e+08,1.0702e+06
1.6401e+06,893,1.6401e+08,1.6401e+06
1.132e+06,904,1.132e+08,1.132e+06
7.5188e+05,270,7.5188e+07,7.5188e+05
20304,94,2.0304e+06,20305
9.5653e+05,412,9.5653e+07,9.5653e+05
2.5445e+05,414,2.5445e+07,2.5446e+05
1.4696e+06,188,1.4696e+08,1.4696e+06
8.2563e+05,880,8.2563e+07,8.2563e+05
2.4474e+05,903,2.4474e+07,2.4474e+05
1.6569e+06,622,1.6569e+08,1.6569e+06
1.7102e+06,748,1.7102e+08,1.7102e+06
5.8338e+05,288,5.8338e+07,5.8338e+05
9.7024e+05,269,9.7024e+07,9.7025e+05
9.3592e+05,132,9.3592e+07,9.3592e+05
1.9787e+06,78,1.9787e+08,1.9787e+06
1.0519e+06,940,1.0519e+08,1.0519e+06
4.4577e+05,756,4.4577e+07,4.4577e+05
24339,117,2.4339e+06,24340
5.3911e+05,517,5.3911e+07,5.3911e+05
1.7255e+06,282,1.7255e+08,1.7255e+06
8.2107e+05,964,8.2107e+07,8.2107e+05
7.3761e+05,162,7.3761e+07,7.3761e+05
1.4433e+06,227,1.4433e+08,1.4433e+06
3.4118e+05,107,3.4118e+07,3.4118e+05
9.8e+05,832,9.8e+07,9.8e+05
1.2745e+06,914,1.2745e+08,1.2745e+06
1.5387e+06,526,1.5387e+08,1.5387e+06
1.6447e+06,429,1.6447e+08,1.6447e+06
2.7894e+05,291,2.7894e+07,2.7894e+05
9.985e+05,423,9.985e+07,9.985e+05
1.1793e+06,967,1.1793e+08,1.1793e+06
1.7684e+06,215,1.7684e+08,1.7684e+06
1.9806e+06,881,1.9806e+08,1.9806e+06
1.6117e+06,84,1.6117e+08,1.6117e+06
7.8177e+05,164,7.8177e+07,7.8177e+05
1.105e+06,959,1.105e+08,1.105e+06
6.4593e+05,379,6.4593e+07,6.4593e+05
1.5702e+06,444,1.5702e+08,1.5702e+06
1.8489e+06,681,1.8489e+08,1.8489e+06
77248,796,7.7248e+06,77249
1.1819e+06,451,1.1819e+08,1.1819e+06
1.9751e+06,901,1.9751e+08,1.9751e+06
1.2097e+06,855,1.2097e+08,1.2097e+06
4.4386e+05,746,4.4386e+07,4.4386e+05
74014,477,7.4014e+06,74015
1.13e+06,596,1.13e+08,1.13e+06
1.3597e+06,784,1.3597e+08,1.3597e+06
1.5583e+06,962,1.5583e+08,1.5583e+06
4.6522e+05,393,4.6522e+07,4.6522e+05
1.0968e+06,471,1.0968e+08,1.0968e+06
1.6715e+05,287,1.6715e+07,1.6715e+05
9.466e+05,370,9.466e+07,9.466e+05
3.095e+05,634,3.095e+07,3.095e+05
1.9859e+06,922,1.9859e+08,1.9859e+06
1.9893e+06,573,1.9893e+08,1.9893e+06
6.4722e+05,327,6.4722e+07,6.4722e+05
1.985e+06,901,1.985e+08,1.985e+06
1.4918e+06,333,1.4918e+08,1.4918e+06
7.103e+05,542,7.103e+07,7.103e+05
2.3661e+05,919,2.3661e+07,2.3661e+05
1.9853e+06,540,1.9853e+08,1.9853e+06
5.5239e+05,783,5.5239e+07,5.5239e+05
1.0805e+06,546,1.0805e+08,1.0805e+06
1.4523e+06,387,1.4523e+08,1.4523e+06
7.5718e+05,500,7.5718e+07,7.5718e+05
1.4982e+06,979,1.4982e+08,1.4982e+06
1.5492e+06,211,1.5492e+08,1.5492e+06
1.1761e+06,329,1.1761e+08,1.1761e+06
3.134e+05,153,3.134e+07,3.134e+05
1.7158e+06,743,1.7158e+08,1.7158e+06
6.0525e+05,771,6.0525e+07,6.0526e+05
1.1892e+06,427,1.1892e+08,1.1892e+06
4.5342e+05,407,4.5342e+07,4.5342e+05
5.7653e+05,238,5.7653e+07,5.7654e+05
4.0427e+05,941,4.0427e+07,4.0427e+05
1.4705e+06,757,1.4705e+08,1.4705e+06
1.2722e+06,430,1.2722e+08,1.2722e+06
1.8415e+06,596,1.8415e+08,1.8415e+06
2.2589e+05,387,2.2589e+07,2.259e+05
8.4123e+05,361,8.4123e+07,8.4123e+05
1.3119e+06,69,1.3119e+08,1.3119e+06
1.7108e+06,152,1.7108e+08,1.7108e+06
1.8083e+06,999,1.8083e+08,1.8083e+06
1.9046e+06,512,1.9046e+08,1.9046e+06
9.9486e+05,388,9.9486e+07,9.9486e+05
7.6194e+05,180,7.6194e+07,7.6194e+05
1.0484e+06,896,1.0484e+08,1.0484e+06
1.3633e+06,662,1.3633e+08,1.3633e+06
8097,245,8.097e+05,8098
1.1875e+06,759,1.1875e+08,1.1875e+06
1.0624e+06,671,1.0624e+08,1.0624e+06
1.4167e+06,181,1.4167e+08,1.4167e+06
1.8777e+05,893,1.8777e+07,1.8777e+05
1.03e+06,287,1.03e+08,1.03e+06
1.6359e+06,776,1.6359e+08,1.6359e+06
8.5167e+05,994,8.5167e+07,8.5167e+05
1.1218e+06,884,1.1218e+08,1.1218e+06
9.1017e+05,792,9.1017e+07,9.1018e+05
6.9917e+05,171,6.9917e+07,6.9917e+05
1.4461e+06,825,1.4461e+08,1.4461e+06
1.0921e+06,978,1.0921e+08,1.0921e+06
1.5835e+06,199,1.5835e+08,1.5835e+06
7.6628e+05,144,7.6628e+07,7.6628e+05
23685,864,2.3685e+06,23686
1.7693e+06,344,1.7693e+08,1.7693e+06
1.2694e+06,996,1.2694e+08,1.2694e+06
1.8398e+06,339,1.8398e+08,1.8398e+06
9.8005e+05,88,9.8005e+07,9.8005e+05
1.8611e+05,629,1.8611e+07,1.8612e+05
1.9923e+06,202,1.9923e+08,1.9923e+06
1.2244e+06,444,1.2244e+08,1.2244e+06
1.2339e+06,516,1.2339e+08,1.2339e+06
1.2915e+06,268,1.2915e+08,1.2915e+06
80919,461,8.0919e+06,80920
1.3718e+06,254,1.3718e+08,1.3718e+06
1.9938e+06,692,1.9938e+08,1.9938e+06
1.0959e+06,59,1.0959e+08,1.0959e+06
3.7564e+05,844,3.7564e+07,3.7564e+05
3.1227e+05,424,3.1227e+07,3.1227e+05
1.1691e+06,827,1.1691e+08,1.1691e+06
1.2272e+06,497,1.2272e+08,1.2272e+06
1.0735e+06,302,1.0735e+08,1.0735e+06
1.6911e+06,243,1.6911e+08,1.6911e+06
1.1222e+06,768,1.1222e+08,1.1222e+06
2.3924e+05,727,2.3924e+07,2.3924e+05
1.0774e+06,876,1.0774e+08,1.0774e+06
9.5319e+05,701,9.5319e+07,9.532e+05
70335,530,7.0335e+06,70336
1.7102e+06,798,1.7102e+08,1.7102e+06
1.0638e+06,845,1.0638e+08,1.0638e+06
1.1051e+06,202,1.1051e+08,1.1051e+06
1.1689e+06,500,1.1689e+08,1.1689e+06
1.2778e+06,356,1.2778e+08,1.2778e+06
1.744e+06,788,1.744e+08,1.744e+06
1.1023e+06,675,1.1023e+08,1.1023e+06
1.1875e+06,810,1.1875e+08,1.1875e+06
1.9346e+06,577,1.9346e+08,1.9346e+06
9.5592e+05,72,9.5592e+07,9.5592e+05
1.3994e+05,515,1.3994e+07,1.3995e+05
8.2455e+05,953,8.2455e+07,8.2455e+05
5.6118e+05,968,5.6118e+07,5.6118e+05
2.2949e+05,748,2.2949e+07,2.2949e+05
1.9828e+06,156,1.9828e+08,1.9828e+06
4.7599e+05,690,4.7599e+07,4.7599e+05
1.6817e+06,347,1.6817e+08,1.6817e+06
18261,423,1.8261e+06,18262
7.2337e+05,411,7.2337e+07,7.2337e+05
1.1367e+06,314,1.1367e+08,1.1367e+06
2.3106e+05,31,2.3106e+07,2.3106e+05
1.3133e+06,543,1.3133e+08,1.3133e+06
1.0329e+06,857,1.0329e+08,1.0329e+06
1.5547e+06,854,1.5547e+08,1.5547e+06
1.4525e+06,145,1.4525e+08,1.4525e+06
3.7832e+05,737,3.7832e+07,3.7832e+05
5.8166e+05,882,5.8166e+07,5.8166e+05
4.8003e+05,726,4.8003e+07,4.8003e+05
3.2838e+05,34,3.2838e+07,3.2838e+05
1.1145e+06,899,1.1145e+08,1.1145e+06
1.0965e+06,254,1.0965e+08,1.0965e+06
63644,932,6.3644e+06,63645
1.3822e+06,755,1.3822e+08,1.3822e+06
8.3796e+05,992,8.3796e+07,8.3796e+05
8.6153e+05,360,8.6153e+07,8.6153e+05
6.5977e+05,134,6.5977e+07,6.5977e+05
1.7775e+06,383,1.7775e+08,1.7775e+06
1.2701e+06,764,1.2701e+08,1.2701e+06
1.0029e+06,576,1.0029e+08,1.0029e+06
1.535e+06,946,1.535e+08,1.535e+06
1.9806e+06,605,1.9806e+08,1.9806e+06
4.4653e+05,279,4.4653e+07,4.4653e+05
8.5909e+05,857,8.5909e+07,8.5909e+05
17643,73,1.7643e+06,17644
4.6528e+05,885,4.6528e+07,4.6528e+05
1.7282e+06,841,1.7282e+08,1.7282e+06
1.1953e+06,223,1.1953e+08,1.1953e+06
1.5249e+06,430,1.5249e+08,1.5249e+06
3.2464e+05,864,3.2464e+07,3.2464e+05
4.54e+05,614,4.54e+07,4.5401e+05
1.2943e+06,885,1.2943e+08,1.2943e+06
1.671e+05,124,1.671e+07,1.671e+05
1.5982e+06,285,1.5982e+08,1.5982e+06
9.5055e+05,92,9.5055e+07,9.5054e+05
1.2383e+06,449,1.2383e+08,1.2383e+06
1.7416e+06,896,1.7416e+08,1.7416e+06
8.0878e+05,743,8.0878e+07,8.0879e+05
1.2328e+06,792,1.2328e+08,1.2328e+06
1.1263e+06,584,1.1263e+08,1.1263e+06
7.5471e+05,807,7.5471e+07,7.5471e+05
1.0563e+06,43,1.0563e+08,1.0563e+06
1.2159e+06,269,1.2159e+08,1.2159e+06
1.7529e+06,153,1.7529e+08,1.7529e+06
4.511e+05,120,4.511e+07,4.511e+05
1.4853e+05,643,1.4853e+07,1.4853e+05
1.9631e+06,518,1.9631e+08,1.9631e+06
4.2955e+05,176,4.2955e+07,4.2955e+05
5.8811e+05,119,5.8811e+07,5.8812e+05
1.1388e+06,670,1.1388e+08,1.1388e+06
1.2006e+05,594,1.2006e+07,1.2006e+05
1.6281e+06,916,1.6281e+08,1.6281e+06
7.2777e+05,676,7.2777e+07,7.2777e+05
1.1844e+06,383,1.1844e+08,1.1844e+06
1.2533e+06,567,1.2533e+08,1.2534e+06
1.7249e+06,831,1.7249e+08,1.7249e+06
1.9535e+06,865,1.9535e+08,1.9535e+06
1.3989e+06,329,1.3989e+08,1.3989e+06
8.7482e+05,661,8.7482e+07,8.7482e+05
6.8583e+05,989,6.8583e+07,6.8583e+05
1.1769e+06,871,1.1769e+08,1.1769e+06
1.9871e+06,434,1.9871e+08,1.9871e+06
1.3286e+06,339,1.3286e+08,1.3286e+06
6.5368e+05,321,6.5368e+07,6.5369e+05
1.8821e+06,240,1.8821e+08,1.8821e+06
1.673e+06,508,1.673e+08,1.673e+06
5.87e+05,39,5.87e+07,5.87e+05
1.5854e+05,837,1.5854e+07,1.5854e+05
1.3627e+06,309,1.3627e+08,1.3627e+06
1.1575e+06,646,1.1575e+08,1.1575e+06
9.7079e+05,677,9.7079e+07,9.7079e+05
8.6509e+05,182,8.6509e+07,8.6509e+05
4.1524e+05,797,4.1524e+07,4.1524e+05
9.3754e+05,794,9.3754e+07,9.3755e+05
1.5301e+06,601,1.5301e+08,1.5301e+06
1.8565e+06,762,1.8565e+08,1.8565e+06
1.4808e+06,986,1.4808e+08,1.4808e+06
75149,990,7.5149e+06,75150
77742,453,7.7742e+06,77743
1.202e+06,931,1.202e+08,1.202e+06
8.4715e+05,115,8.4715e+07,8.4715e+05
1.7007e+06,197,1.7007e+08,1.7007e+06
9.3434e+05,150,9.3434e+07,9.3435e+05
5.9084e+05,303,5.9084e+07,5.9084e+05
7.2712e+05,785,7.2712e+07,7.2713e+05
5.5765e+05,865,5.5765e+07,5.5764e+05
1.3103e+06,135,1.3103e+08,1.3103e+06
9.4921e+05,154,9.4921e+07,9.4921e+05
7.484e+05,352,7.484e+07,7.484e+05
1.2796e+06,991,1.2796e+08,1.2796e+06
1.1924e+06,262,1.1924e+08,1.1924e+06
1.6465e+06,147,1.6465e+08,1.6465e+06
3.6962e+05,421,3.6962e+07,3.6962e+05
1.8917e+06,811,1.8917e+08,1.8917e+06
1.631e+06,582,1.631e+08,1.631e+06
1.3987e+06,583,1.3987e+08,1.3987e+06
1.2311e+06,593,1.2311e+08,1.2311e+06
2.932e+05,827,2.932e+07,2.932e+05
1.4287e+06,971,1.4287e+08,1.4287e+06
2.337e+05,434,2.337e+07,2.337e+05
5.0715e+05,810,5.0715e+07,5.0715e+05
1.8028e+06,967,1.8028e+08,1.8028e+06
49427,811,4.9427e+06,49428
7.9145e+05,989,7.9145e+07,7.9145e+05
1.3219e+06,856,1.3219e+08,1.3219e+06
9.002e+05,816,9.002e+07,9.002e+05
1.6679e+06,423,1.6679e+08,1.6679e+06
5.8174e+05,913,5.8174e+07,5.8174e+05
9.7411e+05,843,9.7411e+07,9.7411e+05
2.751e+05,907,2.751e+07,2.751e+05
1.5229e+06,153,1.5229e+08,1.5229e+06
7.4096e+05,795,7.4096e+07,7.4096e+05
2.5053e+05,235,2.5053e+07,2.5053e+05
7.3069e+05,475,7.3069e+07,7.3069e+05
9.4196e+05,504,9.4196e+07,9.4195e+05
1.2502e+06,781,1.2502e+08,1.2502e+06
1.1154e+06,842,1.1154e+08,1.1154e+06
2.7744e+05,384,2.7744e+07,2.7744e+05
9.9545e+05,362,9.9545e+07,9.9545e+05
35752,866,3.5752e+06,35753
1.0218e+06,53,1.0218e+08,1.0218e+06
2.7671e+05,785,2.7671e+07,2.7672e+05
1.2308e+06,943,1.2308e+08,1.2308e+06
2.5657e+05,10,2.5657e+07,2.5657e+05
1.589e+06,86,1.589e+08,1.589e+06
3491,349,3.491e+05,3492
4.0686e+05,81,4.0686e+07,4.0686e+05
4.19e+05,906,4.19e+07,4.19e+05
1.5051e+06,674,1.5051e+08,1.5051e+06
1.8958e+06,937,1.8958e+08,1.8958e+06
1.3594e+06,31,1.3594e+08,1.3594e+06
1.2258e+06,389,1.2258e+08,1.2258e+06
1.9977e+06,612,1.9977e+08,1.9977e+06
2.5865e+05,964,2.5865e+07,2.5865e+05
1.833e+06,717,1.833e+08,1.833e+06
9.2277e+05,923,9.2277e+07,9.2277e+05
1.7724e+06,563,1.7724e+08,1.7724e+06
1.7379e+05,854,1.7379e+07,1.7379e+05
1.4475e+06,268,1.4475e+08,1.4475e+06
5.6864e+05,222,5.6864e+07,5.6864e+05
1.3118e+06,984,1.3118e+08,1.3118e+06
1.6366e+06,571,1.6366e+08,1.6366e+06
1.5054e+06,167,1.5054e+08,1.5054e+06
1.0175e+05,574,1.0175e+07,1.0175e+05
1.5891e+06,501,1.5891e+08,1.5891e+06
1.4459e+06,993,1.4459e+08,1.4459e+06
1.3295e+06,815,1.3295e+08,1.3295e+06
1.7426e+06,898,1.7426e+08,1.7426e+06
3.297e+05,857,3.297e+07,3.297e+05
5.0214e+05,710,5.0214e+07,5.0214e+05
8.1906e+05,211,8.1906e+07,8.1906e+05
1.6739e+06,191,1.6739e+08,1.6739e+06
41160,860,4.116e+06,41161
1.5763e+06,42,1.5763e+08,1.5763e+06
1.5307e+06,38,1.5307e+08,1.5307e+06
1.3427e+06,960,1.3427e+08,1.3427e+06
1.5956e+06,207,1.5956e+08,1.5956e+06
5.4925e+05,961,5.4925e+07,5.4925e+05
4.1223e+05,803,4.1223e+07,4.1223e+05
1.1522e+06,769,1.1522e+08,1.1522e+06
9.8938e+05,895,9.8938e+07,9.8938e+05
4.4706e+05,20,4.4706e+07,4.4706e+05
4.8378e+05,420,4.8378e+07,4.8378e+05
1.3506e+06,323,1.3506e+08,1.3506e+06
1.819e+06,753,1.819e+08,1.819e+06
1.6149e+06,608,1.6149e+08,1.6149e+06
8.0541e+05,872,8.0541e+07,8.0541e+05
1.1443e+06,706,1.1443e+08,1.1443e+06
1.5098e+06,303,1.5098e+08,1.5098e+06
1.0056e+06,411,1.0056e+08,1.0056e+06
4.2028e+05,192,4.2028e+07,4.2028e+05
1.8755e+06,208,1.8755e+08,1.8755e+06
9.5355e+05,813,9.5355e+07,9.5355e+05
1.4759e+06,123,1.4759e+08,1.4759e+06
1.7654e+06,635,1.7654e+08,1.7654e+06
1.5881e+06,871,1.5881e+08,1.5881e+06
1.4986e+06,294,1.4986e+08,1.4986e+06
1.1904e+06,696,1.1904e+08,1.1904e+06
2.584e+05,726,2.584e+07,2.584e+05
1.445e+06,802,1.445e+08,1.445e+06
2.8348e+05,749,2.8348e+07,2.8348e+05
2.7951e+05,77,2.7951e+07,2.7951e+05
7.4373e+05,904,7.4373e+07,7.4373e+05
8.399e+05,460,8.399e+07,8.399e+05
8.6642e+05,669,8.6642e+07,8.6642e+05
1.4459e+06,397,1.4459e+08,1.4458e+06
9.8709e+05,907,9.8709e+07,9.8709e+05
8.1168e+05,560,8.1168e+07,8.1167e+05
7.1331e+05,788,7.1331e+07,7.1331e+05
1.0656e+06,390,1.0656e+08,1.0656e+06
6.0817e+05,633,6.0817e+07,6.0817e+05
1.7033e+06,956,1.7033e+08,1.7033e+06
1.738e+06,648,1.738e+08,1.738e+06
6.9925e+05,787,6.9925e+07,6.9925e+05
82120,144,8.212e+06,82121
3.1882e+05,435,3.1882e+07,3.1882e+05
9.1557e+05,63,9.1557e+07,9.1557e+05
3.5079e+05,146,3.5079e+07,3.5079e+05
1.8124e+06,292,1.8124e+08,1.8124e+06
8.8796e+05,442,8.8796e+07,8.8796e+05
6.1973e+05,243,6.1973e+07,6.1973e+05
1.3802e+05,831,1.3802e+07,1.3802e+05
2.8089e+05,942,2.8089e+07,2.8089e+05
9.9767e+05,457,9.9767e+07,9.9767e+05
7.9404e+05,963,7.9404e+07,7.9404e+05
1.7165e+06,915,1.7165e+08,1.7166e+06
2.7775e+05,905,2.7775e+07,2.7775e+05
1.5033e+06,147,1.5033e+08,1.5033e+06
1.3408e+06,620,1.3408e+08,1.3408e+06
2.0985e+05,690,2.0985e+07,2.0985e+05
1.1296e+06,704,1.1296e+08,1.1296e+06
1.6203e+06,150,1.6203e+08,1.6203e+06
1.0438e+06,457,1.0438e+08,1.0438e+06
7.8449e+05,563,7.8449e+07,7.8449e+05
1.9064e+06,780,1.9064e+08,1.9064e+06
1.8126e+06,434,1.8126e+08,1.8126e+06
6.3637e+05,78,6.3637e+07,6.3637e+05
8.0682e+05,600,8.0682e+07,8.0682e+05
1.6721e+06,106,1.6721e+08,1.6721e+06
1.6408e+06,633,1.6408e+08,1.6408e+06
5.2628e+05,831,5.2628e+07,5.2627e+05
1.8112e+05,375,1.8112e+07,1.8112e+05
1.0788e+06,607,1.0788e+08,1.0788e+06
