4047,4496,8808,881
14342,15936,3961,397
13720,15245,228,23
15063,16737,4958,496
37505,41673,9516,952
26490,29434,17127,1713
14984,16649,9281,929
18894,20994,6537,654
47873,53193,5365,537
15754,17505,17540,1754
23926,26585,10458,1046
21555,23950,18787,1879
27080,30089,17500,1750
46135,51262,911,92
19649,21833,5678,568
26183,29093,15886,1589
8674,9638,8111,812
7662,8513,3696,370
41304,45894,14688,1469
49283,54759,2866,287
25851,28724,18062,1807
46387,51542,12727,1273
31254,34727,16357,1636
28338,31487,4024,403
20732,23036,12814,1282
40362,44847,13253,1326
17371,19302,5936,594
19247,21386,7026,703
25290,28100,7156,716
46536,51707,16727,1673
7336,8151,12395,1240
33698,37443,12230,1223
28022,31136,4032,404
18118,20132,2050,205
14380,15978,13005,1301
21264,23627,14502,1451
2834,3149,17274,1728
40246,44718,5279,528
18480,20534,14556,1456
3938,4375,5533,554
3441,3823,10702,1071
8067,8963,16401,1641
36490,40545,11320,1132
42153,46837,7519,752
5300,5888,204,21
4882,5424,9566,957
9544,10605,2545,255
42160,46845,14696,1470
23444,26049,8257,826
3728,4142,2448,245
24291,26990,16569,1657
21730,24145,17102,1711
40992,45547,5834,584
25852,28725,9703,971
34537,38375,9360,936
42339,47044,19787,1979
5944,6605,10519,1052
17659,19622,4458,446
4686,5207,244,25
29115,32350,5392,540
18774,20860,17255,1726
41176,45752,8211,822
23648,26276,7377,738
1746,1939,14433,1444
4524,5026,3412,342
17422,19358,9800,980
33510,37234,12745,1275
28516,31685,15387,1539
4082,4536,16447,1645
5772,6413,2790,279
6457,7175,9985,999
20621,22913,11793,1180
6244,6937,17684,1769
22354,24838,19806,1981
47872,53192,16117,1612
48510,53900,7818,782
33943,37715,11050,1105
46660,51845,6460,646
25609,28455,15702,1571
32811,36457,18489,1849
37762,41958,773,78
41989,46655,11819,1182
40006,44452,19751,1976
4013,4459,12097,1210
11314,12572,4439,444
19535,21706,741,75
1877,2086,11300,1130
40681,45202,13597,1360
9102,10113,15583,1559
26959,29955,4653,466
35463,39404,10968,1097
28691,31879,1672,168
3572,3969,9466,947
49680,55200,3095,310
475,528,19859,1986
27714,30794,19893,1990
31989,35544,6473,648
4341,4823,19850,1985
3270,3633,14918,1492
40298,44776,7103,711
8448,9387,2367,237
47696,52996,19853,1986
42851,47613,5524,553
19875,22084,10805,1081
29561,32846,14523,1453
26804,29783,7572,758
17773,19748,14982,1499
10159,11288,15492,1550
7054,7838,11761,1177
26033,28926,3134,314
40963,45515,17158,1716
14385,15984,6053,606
16946,18829,11892,1190
1652,1835,4535,454
33958,37732,5766,577
48005,53339,4043,405
1155,1284,14705,1471
10618,11798,12722,1273
23727,26364,18415,1842
45446,50496,2259,226
42879,47644,8413,842
7826,8695,13119,1312
35006,38896,17108,1711
13451,14946,18083,1809
2031,2257,19046,1905
42043,46715,9949,995
19357,21508,7620,762
13196,14663,10484,1049
36936,41040,13633,1364
27440,30489,81,9
33402,37114,11875,1188
30851,34279,10624,1063
16200,18000,14167,1417
4688,5209,1878,188
2297,2553,10300,1030
47501,52779,16359,1636
30188,33543,8517,852
31432,34925,11218,1122
23683,26315,9102,911
4092,4546,6992,700
40219,44688,14461,1447
42106,46785,10921,1093
38334,42594,15835,1584
36213,40237,7663,767
34941,38824,237,24
40817,45353,17693,1770
33270,36967,12694,1270
40339,44822,18398,1840
8563,9514,9801,981
15076,16752,1862,187
49630,55145,19923,1993
40075,44528,12244,1225
16209,18010,12339,1234
47864,53183,12915,1292
36590,40656,810,81
36490,40545,13718,1372
7316,8129,19938,1994
277,308,10959,1096
46947,52164,3757,376
2261,2513,3123,313
42376,47085,11691,1170
40228,44698,12272,1228
12341,13713,10735,1074
46758,51954,16911,1692
22487,24986,11222,1123
12901,14335,2393,240
45782,50869,10774,1078
44263,49182,9532,954
48627,54030,704,71
44160,49067,17102,1711
10632,11814,10638,1064
12899,14333,11051,1106
49569,55077,11689,1169
49909,55455,12778,1278
42912,47680,17440,1744
15968,17743,11023,1103
7338,8153,11875,1188
22173,24637,19346,1935
14150,15723,9560,956
43678,48532,1400,140
2002,2225,8246,825
15344,17049,5612,562
16399,18222,2295,230
12183,13537,19828,1983
32726,36363,4760,476
35339,39266,16817,1682
32859,36510,183,19
23609,26233,7234,724
4916,5462,11367,1137
40196,44663,2311,232
48064,53405,13133,1314
41976,46640,10329,1033
17640,19600,15547,1555
31007,34453,14525,1453
6938,7709,3784,379
37697,41886,5817,582
1757,1952,4801,481
23242,25825,3284,329
19406,21563,11145,1115
47723,53026,10965,1097
34372,38192,637,64
15652,17392,13822,1383
35472,39414,8380,838
42634,47372,8616,862
19118,21243,6598,660
26992,29992,17775,1778
19160,21289,12701,1271
42266,46963,10029,1003
29315,32573,15350,1535
26677,29642,19806,1981
47304,52560,4466,447
23373,25970,8591,860
9215,10239,177,18
9120,10133,4653,466
38535,42817,17282,1729
49096,54552,11953,1196
10581,11757,15249,1525
16414,18238,3247,325
8002,8891,4540,455
31855,35395,12943,1295
26546,29496,1671,168
13664,15183,15982,1599
26562,29514,9506,951
5325,5917,12383,1239
28327,31475,17416,1742
22600,25112,8088,809
15945,17717,12328,1233
16641,18490,11263,1127
39754,44172,7548,755
7075,7861,10563,1057
38454,42727,12159,1216
34423,38248,17529,1753
27556,30618,4511,452
681,757,1486,149
35236,39152,19631,1964
34584,38427,4296,430
11627,12919,5882,589
40007,44453,11388,1139
42621,47357,1201,121
47958,53287,16281,1629
26896,29885,7278,728
5190,5767,11844,1185
49836,55374,12533,1254
48578,53976,17249,1725
36117,40130,19535,1954
24974,27749,13989,1399
49181,54646,8749,875
9697,10775,6859,686
40363,44848,11769,1177
47911,53235,19871,1988
11867,13186,13286,1329
33111,36790,6537,654
49674,55194,18821,1883
4956,5507,16730,1673
17802,19780,5870,587
32192,35769,1586,159
45020,50023,13627,1363
48395,53773,11575,1158
38164,42405,9708,971
21562,23958,8651,866
41397,45997,4153,416
37675,41862,9376,938
24919,27688,15301,1531
10755,11950,18565,1857
17437,19375,14808,1481
30819,34244,752,76
45547,50608,778,78
35679,39644,12020,1202
12742,14158,8472,848
38174,42416,17007,1701
39466,43852,9344,935
27587,30653,5909,591
41464,46072,7272,728
46210,51345,5577,558
3059,3399,13103,1311
44299,49222,9493,950
522,580,7484,749
1547,1719,12796,1280
47396,52663,11924,1193
46582,51758,16465,1647
40353,44837,3697,370
20474,22749,18917,1892
8933,9925,16310,1631
16095,17884,13987,1399
339,376,12311,1232
42580,47312,2932,294
29659,32955,14287,1429
12063,13404,2337,234
1481,1646,5072,508
26849,29833,18028,1803
44122,49025,495,50
33039,36710,7915,792
28131,31257,13219,1322
41781,46424,9002,901
35774,39749,16679,1668
8434,9371,5818,582
19113,21237,9742,975
5583,6203,2751,276
26328,29254,15229,1523
4234,4704,7410,741
31989,35544,2506,251
19590,21767,7307,731
46506,51674,9420,942
11349,12610,12502,1251
30566,33963,11154,1116
21563,23959,2775,278
44970,49967,9955,996
43652,48503,358,36
17806,19785,10218,1022
9279,10310,2768,277
25013,27793,12308,1231
9254,10282,2566,257
3991,4434,15890,1589
13817,15353,35,4
16352,18169,4069,407
23970,26634,4190,419
457,508,15051,1506
16578,18420,18958,1896
15202,16892,13594,1360
39776,44196,12258,1226
31206,34674,19977,1998
21817,24242,2587,259
16480,18313,18330,1833
2635,2927,9228,923
11448,12720,17724,1773
41452,46058,1738,174
37874,42083,14475,1448
26771,29746,5687,569
44466,49407,13118,1312
40571,45079,16366,1637
24097,26775,15054,1506
9833,10925,1018,102
13472,14969,15891,1590
38392,42658,14459,1446
9046,10052,13295,1330
49615,55128,17426,1743
20857,23175,3297,330
40607,45119,5022,503
44434,49372,8191,820
28551,31724,16739,1674
46774,51972,412,42
40412,44903,15763,1577
24443,27159,15307,1531
45293,50326,13427,1343
48931,54368,15956,1596
8138,9042,5493,550
20850,23167,4123,413
34949,38833,11522,1153
45703,50782,9894,990
7743,8603,4471,448
31055,34506,4838,484
18293,20326,13506,1351
34634,38483,18190,1819
38462,42736,16149,1615
47711,53013,8055,806
42447,47164,11443,1145
47475,52750,15098,1510
36825,40917,10056,1006
48106,53452,4203,421
43218,48020,18755,1876
20900,23223,9536,954
41043,45604,14759,1476
17857,19842,17654,1766
5600,6222,15881,1589
15,17,14986,1499
15875,17639,11904,1191
23235,25817,2584,259
34847,38719,14450,1445
25669,28522,2835,284
45880,50978,2796,280
46379,51533,7438,744
22372,24858,8399,840
35613,39570,8665,867
17132,19036,14459,1446
9647,10719,9871,988
13003,14448,8117,812
10163,11293,7134,714
15895,17662,10656,1066
39534,43927,6082,609
42390,47100,17033,1704
14422,16025,17380,1738
34862,38736,6993,700
42156,46840,822,83
20870,23189,3189,319
27911,31013,9156,916
26547,29497,3508,351
12517,13908,18124,1813
30344,33716,8880,888
8146,9051,6198,620
17710,19678,1381,139
14303,15893,2809,281
8076,8973,9977,998
21061,23402,7941,795
12156,13507,17165,1717
14011,15568,2778,278
4453,4948,15033,1504
5817,6463,13408,1341
11115,12350,2099,210
11027,12253,11296,1130
21271,23635,16203,1621
37804,42005,10438,1044
48118,53465,7845,785
45407,50453,19064,1907
23266,25852,18126,1813
40228,44698,6364,637
17590,19545,8069,807
49671,55190,16721,1673
28287,31430,16408,1641
26344,29272,5263,527
31587,35097,1812,182
45780,50867,10788,1079
33872,37636,16759,1676
40367,44853,8965,897
29666,32963,13386,1339
34449,38277,18711,1872
1599,1776,1916,192
44571,49524,7002,701
16652,18503,5272,528
5831,6479,13112,1312
20937,23264,16762,1677
46145,51273,7132,714
15682,17425,18028,1803
43034,47816,8266,827
39349,43722,15538,1554
37229,41366,13887,1389
35300,39223,9122,913
38165,42406,11468,1147
45189,50210,13499,1350
1862,2068,8547,855
34994,38883,8092,810
35370,39300,17429,1743
32320,35912,10534,1054
35704,39672,12345,1235
13481,14979,15629,1563
31872,35414,2403,241
5251,5834,4740,474
48599,53999,7207,721
21736,24152,16243,1625
7454,8282,2917,292
18669,20744,19415,1942
4727,5252,9928,993
25108,27898,3570,357
13759,15288,11993,1200
32599,36222,19879,1988
5280,5867,662,67
9931,11035,16062,1607
14271,15857,1011,102
15160,16845,13599,1360
24913,27682,18181,1819
1655,1838,15353,1536
11130,12367,3415,342
29938,33265,5386,539
35579,39533,11238,1124
6578,7309,5784,579
23931,26590,1137,114
18523,20582,5632,564
43239,48044,13315,1332
26076,28974,7836,784
10002,11114,3054,306
26872,29858,332,34
45115,50128,13804,1381
5456,6062,7443,745
14768,16409,3335,334
20351,22613,5407,541
5957,6619,4481,449
14092,15658,9388,939
17248,19165,9179,918
30719,34133,3082,309
7481,8312,13588,1359
38458,42732,14879,1488
44201,49113,5416,542
24279,26977,18335,1834
49527,55030,9903,991
37777,41975,16301,1631
7779,8644,12243,1225
38509,42788,2618,262
11768,13076,15053,1506
9499,10554,17201,1721
28156,31285,19174,1918
41455,46062,11589,1159
35763,39737,9381,939
26433,29370,1229,123
2956,3284,2441,245
11034,12260,5653,566
30714,34127,16530,1653
32454,36060,5484,549
33618,37354,12350,1235
312,347,5420,542
46438,51598,16194,1620
41411,46013,9951,996
48387,53764,18110,1811
30402,33780,18429,1843
19158,21287,13951,1396
41899,46555,5981,599
33576,37307,7092,710
49284,54760,3597,360
25489,28322,10551,1056
11917,13242,2426,243
43494,48327,13052,1306
7517,8353,3749,375
48024,53360,5551,556
19565,21739,18762,1877
1378,1531,9652,966
47975,53306,18421,1843
16549,18388,17251,1726
29512,32792,19262,1927
42655,47395,8053,806
15640,17378,8015,802
24996,27774,7116,712
14396,15996,4549,455
28499,31666,13343,1335
39579,43977,11015,1102
23293,25882,10699,1070
3618,4020,14736,1474
16140,17934,4105,411
28850,32056,15286,1529
27381,30425,3975,398
4736,5262,17150,1715
22278,24754,1270,127
46061,51179,9536,954
46891,52102,6725,673
47331,52590,13232,1324
7963,8848,5597,560
7685,8539,16529,1653
40287,44764,18783,1879
6121,6801,6835,684
33191,36879,16784,1679
33991,37768,18933,1894
37014,41127,5013,502
2678,2975,15641,1565
25204,28005,6818,682
14761,16402,5907,591
37244,41383,8198,820
23666,26296,257,26
14364,15960,16925,1693
27690,30767,16975,1698
37419,41577,1018,102
46632,51814,16457,1646
41953,46615,10012,1002
39788,44209,15436,1544
44220,49134,4822,483
8297,9218,4272,428
21781,24202,14226,1423
44733,49704,11876,1188
19884,22094,14102,1411
32977,36642,4978,498
331,368,12799,1280
40147,44608,13071,1308
11542,12825,12917,1292
39919,44355,14110,1411
42931,47702,19425,1943
31397,34886,3675,368
14744,16383,8402,841
43981,48868,12831,1284
12709,14122,13393,1340
48376,53752,9752,976
37374,41527,11391,1140
34088,37876,18150,1815
2717,3019,16056,1606
45438,50487,17181,1719
35649,39610,9245,925
4784,5315,11594,1160
14546,16163,18345,1835
28436,31596,13598,1360
25418,28243,3176,318
47425,52695,7189,719
8684,9648,15415,1542
2330,2589,4556,456
19914,22127,8673,868
41183,45759,1449,145
17165,19073,6416,642
32857,36508,16497,1650
41416,46018,7695,770
9541,10601,6024,603
47710,53012,12127,1213
18059,20066,14819,1482
36870,40967,1638,164
1093,1214,16932,1694
47046,52274,1040,104
5624,6249,18491,1850
30460,33845,6099,610
12478,13865,12539,1254
44406,49340,6019,602
25728,28587,298,30
13992,15547,17018,1702
23289,25877,15042,1505
10310,11456,13366,1337
33011,36679,14090,1409
9905,11006,6107,611
25472,28303,14612,1462
11349,12610,11217,1122
4302,4780,13006,1301
6984,7759,17074,1708
2277,2530,6750,675
35818,39798,5805,581
35999,39999,1269,127
2167,2408,8122,813
14562,16180,385,39
17983,19982,19956,1996
29264,32516,3513,352
5433,6037,18405,1841
49904,55449,11534,1154
386,429,8106,811
2118,2354,14746,1475
2262,2513,14975,1498
40396,44885,13613,1362
28633,31815,4399,440
38839,43155,1817,182
14784,16427,4038,404
46545,51717,6298,630
35961,39957,7210,721
6884,7649,1250,125
40991,45546,16360,1636
24934,27705,9500,950
25085,27873,5456,546
40774,45305,19456,1946
49281,54757,3259,326
46845,52050,2106,211
14958,16620,10301,1031
15717,17464,6496,650
44989,49988,15474,1548
21486,23874,10940,1094
13512,15014,409,41
41150,45723,969,97
320,355,13452,1346
35171,39079,391,40
6217,6908,5478,548
39840,44267,11677,1168
9589,10655,18915,1892
47335,52595,3036,304
14147,15719,2299,230
15757,17508,11607,1161
21369,23744,12060,1206
6783,7537,17660,1766
14118,15687,10646,1065
9123,10136,18181,1819
32928,36587,13602,1361
32939,36599,18614,1862
40076,44529,10297,1030
5010,5567,18386,1839
37534,41705,451,46
46846,52052,10543,1055
19826,22029,3480,348
48938,54376,4183,419
10124,11249,1927,193
20429,22699,1453,146
10518,11687,245,25
16820,18689,16992,1700
35493,39437,18658,1866
28025,31139,2115,212
28596,31774,19940,1994
47374,52638,19314,1932
12631,14035,15030,1503
28905,32117,13882,1389
24903,27670,10282,1029
4851,5390,5963,597
5423,6026,17641,1765
29297,32553,661,67
24319,27022,12545,1255
46838,52043,2968,297
50035,55595,9857,986
7494,8327,2852,286
33609,37344,19231,1924
21898,24332,4568,457
25166,27963,15196,1520
18571,20635,3885,389
45029,50033,16877,1688
32262,35847,13077,1308
41989,46655,16666,1667
29053,32282,19112,1912
42474,47194,12834,1284
33145,36828,4947,495
22563,25070,19975,1998
5421,6023,14839,1484
46050,51167,6796,680
44127,49030,15217,1522
14642,16269,18222,1823
34329,38144,13270,1327
17653,19615,8344,835
21547,23942,17444,1745
15731,17479,5872,588
34724,38583,3059,306
23765,26406,13184,1319
26543,29493,14340,1434
32420,36023,477,48
9824,10915,7218,722
40818,45354,2044,205
41504,46116,9022,903
20656,22952,2119,212
45044,50049,6264,627
380,422,5553,556
8004,8893,7610,761
36830,40923,10223,1023
41213,45793,15257,1526
31435,34928,19147,1915
4967,5519,7047,705
11833,13148,927,93
9316,10351,7843,785
10948,12165,15254,1526
8420,9356,9040,904
45550,50612,10157,1016
509,566,17131,1714
33748,37498,13035,1304
18049,20055,9977,998
39169,43522,12332,1234
42894,47660,5534,554
42692,47436,19073,1908
37159,41288,1123,113
41333,45926,15259,1526
17329,19255,2720,272
8053,8948,2749,275
31994,35549,477,48
987,1096,5874,588
12679,14089,16615,1662
49942,55492,14051,1406
16750,18612,17521,1753
6253,6948,5645,565
5604,6226,2275,228
19157,21286,17979,1798
27125,30139,19999,2000
24873,27637,7021,703
27006,30007,13924,1393
19820,22023,17580,1758
588,653,14747,1475
19221,21357,6502,651
39668,44076,10571,1058
44813,49793,9552,956
21927,24364,17328,1733
38639,42933,11611,1162
4839,5377,3001,301
13131,14590,15200,1520
22682,25203,12500,1250
47983,53315,4941,495
21018,23354,270,27
406,451,13363,1337
29521,32802,5942,595
29461,32735,1200,120
27375,30417,2572,258
19968,22187,6301,631
16196,17996,2392,240
28942,32158,13497,1350
26755,29728,11211,1122
32387,35986,351,36
32109,35677,11038,1104
35526,39474,5934,594
43021,47802,9919,992
32541,36157,17623,1763
12487,13875,19671,1968
44888,49876,19545,1955
8541,9490,15352,1536
37142,41269,1360,136
13637,15153,16324,1633
530,589,13929,1393
23761,26402,13140,1314
1183,1314,13460,1346
37100,41223,14868,1487
14910,16567,2651,266
25075,27862,11384,1139
41010,45567,12616,1262
41746,46385,13373,1338
22909,25455,3510,351
20755,23062,16970,1697
28521,31690,3871,388
39777,44197,14994,1500
39985,44428,18554,1856
40550,45056,5292,530
25300,28112,16624,1663
19485,21650,12964,1297
37669,41855,7417,742
34574,38416,10381,1039
21076,23418,10966,1097
622,691,1697,170
42001,46668,17520,1752
7711,8567,12224,1223
11412,12680,1813,182
15488,17209,15453,1546
41674,46305,17065,1707
25098,27887,18906,1891
12294,13660,14185,1419
25108,27898,15427,1543
34919,38799,13433,1344
23386,25985,12669,1267
42962,47736,15136,1514
29537,32819,15561,1557
28195,31328,9879,988
42988,47765,19470,1947
12392,13769,4963,497
46875,52084,4431,444
36366,40407,12574,1258
47342,52603,1759,176
7622,8469,14508,1451
9736,10818,12487,1249
42702,47447,6470,647
18665,20739,704,71
19691,21879,19092,1910
22152,24614,7646,765
24767,27519,13827,1383
33883,37648,5904,591
27277,30308,12997,1300
14051,15613,2873,288
23361,25957,11239,1124
467,519,4484,449
40385,44873,3506,351
21509,23899,1656,166
31140,34600,18340,1834
15116,16796,3405,341
41391,45990,5313,532
28221,31357,16461,1647
11408,12676,10330,1033
25051,27835,16641,1665
3614,4016,14233,1424
11135,12373,18515,1852
38936,43263,13843,1385
8639,9598,15949,1595
23506,26118,18109,1811
24775,27528,13938,1394
23495,26106,13460,1346
13657,15175,16441,1645
46583,51759,1920,192
43626,48474,15801,1581
48697,54108,19866,1987
2633,2925,16906,1691
9962,11069,2741,275
27693,30770,7608,761
48714,54127,9000,900
269,298,14084,1409
38542,42825,17745,1775
49891,55435,417,42
1786,1984,15318,1532
8168,9076,7704,771
15985,17762,5091,510
37525,41695,13373,1338
10068,11187,9791,980
35126,39029,14421,1443
32256,35840,18839,1884
33518,37243,18348,1835
330,366,5362,537
15160,16845,4793,480
42927,47697,19795,1980
11324,12583,3755,376
31592,35103,16346,1635
42113,46793,12936,1294
34224,38027,9002,901
48359,53733,15574,1558
35876,39863,3352,336
42333,47037,14413,1442
43301,48113,9328,933
35387,39319,17364,1737
38329,42588,14725,1473
34432,38258,4,1
43854,48727,484,49
19627,21808,19164,1917
30543,33937,15685,1569
43163,47959,17330,1733
4276,4751,3050,305
16581,18424,1177,118
15126,16807,5094,510
8086,8985,7762,777
29145,32384,5049,505
21661,24068,4133,414
43397,48219,439,44
17409,19344,19499,1950
47593,52882,2717,272
17948,19943,9692,970
19174,21305,14585,1459
34964,38849,12863,1287
12976,14418,1814,182
33288,36987,18991,1900
13893,15437,3144,315
34607,38453,9728,973
46963,52182,17537,1754
2322,2580,14674,1468
49551,55057,12969,1297
43653,48504,14636,1464
31478,34976,949,95
29755,33062,6018,602
5690,6322,6366,637
49310,54789,10061,1007
13897,15442,12493,1250
42382,47092,11228,1123
31671,35190,12241,1225
34226,38029,14776,1478
43125,47917,5988,599
20226,22474,15839,1584
5113,5681,10739,1074
10023,11137,19845,1985
49044,54494,18160,1816
29949,33277,11144,1115
35402,39336,15766,1577
6024,6693,10037,1004
33600,37334,6559,656
33946,37718,17243,1725
30378,33754,10158,1016
13664,15183,1381,139
9020,10022,5433,544
40545,45050,4397,440
41313,45904,16744,1675
5124,5694,8271,828
4441,4935,12537,1254
43009,47788,13427,1343
35957,39953,1809,181
32152,35725,3242,325
15918,17687,4859,486
31915,35462,5397,540
40729,45255,5949,595
5346,5940,16644,1665
41405,46006,699,70
43426,48252,4030,403
32985,36650,2480,248
45284,50316,16591,1660
35950,39945,1461,147
45151,50168,18836,1884
15396,17107,3039,304
38754,43060,18024,1803
12896,14329,19999,2000
47280,52534,19643,1965
40712,45236,2022,203
42198,46887,15626,1563
9943,11048,3153,316
28646,31829,15732,1574
11034,12260,8557,856
17453,19393,8484,849
33645,37384,1958,196
12160,13512,12432,1244
48060,53400,3790,379
47745,53050,2252,226
15138,16820,1188,119
28989,32210,6234,624
6409,7121,19309,1931
25754,28616,5440,544
15973,17748,35,4
41513,46126,8162,817
22892,25436,249,25
34385,38206,13483,1349
21733,24148,15818,1582
1138,1264,7447,745
22462,24958,7023,703
25304,28116,17545,1755
30102,33447,2414,242
38062,42292,13519,1352
46600,51778,14131,1414
25449,28277,10406,1041
49484,54983,16853,1686
49443,54937,19880,1988
36031,40035,18845,1885
35232,39147,6271,628
3948,4387,11366,1137
7687,8541,1696,170
41293,45882,13521,1353
44810,49789,3169,317
16355,18173,16589,1659
46216,51352,8215,822
15220,16912,17504,1751
49469,54966,19840,1984
19342,21492,831,84
34482,38314,19003,1901
33462,37180,16515,1652
24764,27516,10438,1044
7730,8589,15773,1578
5663,6292,5721,573
39263,43626,6265,627
23647,26275,8661,867
40574,45083,6952,696
15231,16924,67,7
40341,44824,7798,780
40920,45467,17525,1753
32037,35597,15522,1553
2665,2961,14477,1448
10559,11733,7369,737
3550,3944,19638,1964
39376,43752,5864,587
46714,51905,4190,419
34285,38095,6683,669
28298,31443,19757,1976
39327,43697,14271,1428
18617,20686,4249,425
42651,47390,16222,1623
34547,38386,10927,1093
14473,16082,12050,1205
13018,14465,19677,1968
41702,46336,4099,410
48534,53927,10984,1099
4344,4827,14568,1457
2286,2540,19770,1977
15090,16767,11866,1187
10465,11628,18061,1807
11851,13168,19116,1912
3994,4438,3292,330
5555,6172,1959,196
47522,52803,11420,1142
33374,37083,9294,930
41543,46159,10836,1084
1306,1451,19124,1913
14184,15760,6858,686
45041,50046,10436,1044
35810,39789,19695,1970
11608,12898,2686,269
28045,31162,19395,1940
21940,24378,3172,318
13622,15136,9733,974
5945,6605,15355,1536
11456,12729,18371,1838
15346,17052,1743,175
49495,54995,6126,613
1285,1428,18663,1867
36182,40203,657,66
7071,7857,1368,137
8745,9716,7182,719
24227,26919,8887,889
23208,25787,6657,666
18931,21035,19685,1969
15313,17015,876,88
8791,9768,3990,399
40157,44619,12474,1248
45795,50884,9017,902
4489,4987,2543,255
26290,29212,5146,515
17220,19134,6357,636
24711,27457,15718,1572
49780,55312,17649,1765
35043,38937,15394,1540
41553,46170,15893,1590
6916,7684,639,64
20647,22942,9428,943
4450,4944,13311,1332
31592,35103,9466,947
18090,20100,16316,1632
3900,4334,18327,1833
5820,6467,5337,534
21013,23348,12572,1258
15175,16862,16025,1603
33632,37369,8069,807
43,48,6417,642
16781,18646,6624,663
16784,18649,9929,993
20664,22960,7722,773
16992,18880,1606,161
29683,32982,17661,1767
15361,17068,5941,595
18465,20517,8853,886
32897,36553,10669,1067
27416,30463,10771,1078
25267,28075,7970,797
47583,52870,6055,606
14140,15712,12980,1298
37390,41545,5574,558
45762,50847,2804,281
26098,28998,2048,205
15194,16883,6779,678
35005,38895,1690,169
47704,53005,9178,918
21943,24382,5036,504
18970,21078,15171,1518
895,995,13867,1387
34136,37929,6238,624
13310,14789,10920,1092
40805,45339,2721,273
28640,31823,11951,1196
48764,54183,16815,1682
29218,32465,9273,928
36401,40446,14262,1427
19114,21238,7108,711
22310,24789,7325,733
19669,21855,1814,182
47692,52992,12936,1294
42469,47188,936,94
38588,42876,15502,1551
46858,52065,13542,1355
8302,9225,7804,781
48336,53707,18461,1847
33370,37078,7080,708
25256,28063,8722,873
18299,20333,17966,1797
37379,41533,11619,1162
825,917,14280,1428
47637,52930,10983,1099
38583,42870,17643,1765
16691,18546,610,61
36322,40358,10850,1085
35274,39194,8375,838
5010,5567,19724,1973
45422,50469,1048,105
